Contig100199	24435	24435	Contig100199	maker	three_prime_UTR	24417	25520	.	+	.	ID=Olurida_00005839-RA:three_prime_utr;Parent=Olurida_00005839-RA;
Contig26122	22488	22488	Contig26122	maker	three_prime_UTR	22313	22565	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	22500	22500	Contig26122	maker	three_prime_UTR	22313	22565	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	22508	22508	Contig26122	maker	three_prime_UTR	22313	22565	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	22542	22542	Contig26122	maker	three_prime_UTR	22313	22565	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	22558	22558	Contig26122	maker	three_prime_UTR	22313	22565	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	26619	26619	Contig26122	maker	three_prime_UTR	26592	26763	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	26633	26633	Contig26122	maker	three_prime_UTR	26592	26763	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	26650	26650	Contig26122	maker	three_prime_UTR	26592	26763	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	26657	26657	Contig26122	maker	three_prime_UTR	26592	26763	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	26663	26663	Contig26122	maker	three_prime_UTR	26592	26763	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	26716	26716	Contig26122	maker	three_prime_UTR	26592	26763	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26122	26730	26730	Contig26122	maker	three_prime_UTR	26592	26763	.	-	.	ID=Olurida_00004235-RA:three_prime_utr;Parent=Olurida_00004235-RA;
Contig26204	22686	22686	Contig26204	maker	three_prime_UTR	22681	23593	.	+	.	ID=Olurida_00004190-RA:three_prime_utr;Parent=Olurida_00004190-RA;
Contig26204	22693	22693	Contig26204	maker	three_prime_UTR	22681	23593	.	+	.	ID=Olurida_00004190-RA:three_prime_utr;Parent=Olurida_00004190-RA;
Contig26204	22701	22701	Contig26204	maker	three_prime_UTR	22681	23593	.	+	.	ID=Olurida_00004190-RA:three_prime_utr;Parent=Olurida_00004190-RA;
Contig26204	22715	22715	Contig26204	maker	three_prime_UTR	22681	23593	.	+	.	ID=Olurida_00004190-RA:three_prime_utr;Parent=Olurida_00004190-RA;
Contig26204	22740	22740	Contig26204	maker	three_prime_UTR	22681	23593	.	+	.	ID=Olurida_00004190-RA:three_prime_utr;Parent=Olurida_00004190-RA;
Contig26204	22899	22899	Contig26204	maker	three_prime_UTR	22681	23593	.	+	.	ID=Olurida_00004190-RA:three_prime_utr;Parent=Olurida_00004190-RA;
Contig26355	12536	12536	Contig26355	maker	three_prime_UTR	12466	12613	.	-	.	ID=Olurida_00008506-RA:three_prime_utr;Parent=Olurida_00008506-RA;
Contig26355	12547	12547	Contig26355	maker	three_prime_UTR	12466	12613	.	-	.	ID=Olurida_00008506-RA:three_prime_utr;Parent=Olurida_00008506-RA;
Contig26355	12551	12551	Contig26355	maker	three_prime_UTR	12466	12613	.	-	.	ID=Olurida_00008506-RA:three_prime_utr;Parent=Olurida_00008506-RA;
Contig26630	2908	2908	Contig26630	maker	three_prime_UTR	2884	3484	.	-	.	ID=Olurida_00017491-RA:three_prime_utr;Parent=Olurida_00017491-RA;
Contig267	27057	27057	Contig267	maker	three_prime_UTR	26994	27911	.	+	.	ID=Olurida_00001434-RA:three_prime_utr;Parent=Olurida_00001434-RA;
Contig26736	9797	9797	Contig26736	maker	three_prime_UTR	9709	9894	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12511	12511	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12531	12531	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12534	12534	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12552	12552	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12567	12567	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12580	12580	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12627	12627	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12636	12636	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12645	12645	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12667	12667	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12677	12677	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12688	12688	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12690	12690	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12811	12811	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26736	12824	12824	Contig26736	maker	three_prime_UTR	12371	13897	.	+	.	ID=Olurida_00004400-RA:three_prime_utr;Parent=Olurida_00004400-RA;
Contig26778	22250	22250	Contig26778	maker	three_prime_UTR	21064	22320	.	-	.	ID=Olurida_00001976-RA:three_prime_utr;Parent=Olurida_00001976-RA;
Contig26879	12185	12185	Contig26879	maker	three_prime_UTR	12181	12580	.	+	.	ID=Olurida_00009437-RA:three_prime_utr;Parent=Olurida_00009437-RA;
Contig27066	2476	2476	Contig27066	maker	three_prime_UTR	2447	3699	.	+	.	ID=Olurida_00014942-RA:three_prime_utr;Parent=Olurida_00014942-RA;
Contig27088	38983	38983	Contig27088	maker	three_prime_UTR	38982	39174	.	+	.	ID=Olurida_00001470-RA:three_prime_utr;Parent=Olurida_00001470-RA;
Contig27088	39046	39046	Contig27088	maker	three_prime_UTR	38982	39174	.	+	.	ID=Olurida_00001470-RA:three_prime_utr;Parent=Olurida_00001470-RA;
Contig27088	39052	39052	Contig27088	maker	three_prime_UTR	38982	39174	.	+	.	ID=Olurida_00001470-RA:three_prime_utr;Parent=Olurida_00001470-RA;
Contig27166	26347	26347	Contig27166	maker	three_prime_UTR	26281	26611	.	+	.	ID=Olurida_00005897-RA:three_prime_utr;Parent=Olurida_00005897-RA;
Contig27166	26397	26397	Contig27166	maker	three_prime_UTR	26281	26611	.	+	.	ID=Olurida_00005897-RA:three_prime_utr;Parent=Olurida_00005897-RA;
Contig27166	26419	26419	Contig27166	maker	three_prime_UTR	26281	26611	.	+	.	ID=Olurida_00005897-RA:three_prime_utr;Parent=Olurida_00005897-RA;
Contig27166	26433	26433	Contig27166	maker	three_prime_UTR	26281	26611	.	+	.	ID=Olurida_00005897-RA:three_prime_utr;Parent=Olurida_00005897-RA;
Contig27263	8258	8258	Contig27263	maker	three_prime_UTR	8206	8262	.	-	.	ID=Olurida_00008501-RA:three_prime_utr;Parent=Olurida_00008501-RA;
Contig27830	17260	17260	Contig27830	maker	three_prime_UTR	17227	17278	.	-	.	ID=Olurida_00005571-RA:three_prime_utr;Parent=Olurida_00005571-RA;
Contig27830	21917	21917	Contig27830	maker	three_prime_UTR	21874	21990	.	-	.	ID=Olurida_00005571-RA:three_prime_utr;Parent=Olurida_00005571-RA;
Contig27830	21944	21944	Contig27830	maker	three_prime_UTR	21874	21990	.	-	.	ID=Olurida_00005571-RA:three_prime_utr;Parent=Olurida_00005571-RA;
Contig27852	929	929	Contig27852	maker	three_prime_UTR	675	961	.	-	.	ID=Olurida_00018313-RA:three_prime_utr;Parent=Olurida_00018313-RA;
Contig27852	954	954	Contig27852	maker	three_prime_UTR	675	961	.	-	.	ID=Olurida_00018313-RA:three_prime_utr;Parent=Olurida_00018313-RA;
Contig27852	957	957	Contig27852	maker	three_prime_UTR	675	961	.	-	.	ID=Olurida_00018313-RA:three_prime_utr;Parent=Olurida_00018313-RA;
Contig27959	7411	7411	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7475	7475	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7487	7487	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7572	7572	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7592	7592	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7686	7686	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7694	7694	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7734	7734	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig27959	7736	7736	Contig27959	maker	three_prime_UTR	7411	7955	.	+	.	ID=Olurida_00010467-RA:three_prime_utr;Parent=Olurida_00010467-RA;
Contig28033	8136	8136	Contig28033	maker	three_prime_UTR	7819	8187	.	-	.	ID=Olurida_00005435-RA:three_prime_utr;Parent=Olurida_00005435-RA;
Contig28040	22774	22774	Contig28040	maker	three_prime_UTR	22771	26056	.	+	.	ID=Olurida_00001544-RA:three_prime_utr;Parent=Olurida_00001544-RA;
Contig28040	22783	22783	Contig28040	maker	three_prime_UTR	22771	26056	.	+	.	ID=Olurida_00001544-RA:three_prime_utr;Parent=Olurida_00001544-RA;
Contig28040	22799	22799	Contig28040	maker	three_prime_UTR	22771	26056	.	+	.	ID=Olurida_00001544-RA:three_prime_utr;Parent=Olurida_00001544-RA;
Contig28241	23946	23946	Contig28241	maker	three_prime_UTR	23910	24018	.	+	.	ID=Olurida_00005296-RA:three_prime_utr;Parent=Olurida_00005296-RA;
Contig28314	21092	21092	Contig28314	maker	three_prime_UTR	21073	21150	.	-	.	ID=Olurida_00002674-RA:three_prime_utr;Parent=Olurida_00002674-RA;
Contig28314	21124	21124	Contig28314	maker	three_prime_UTR	21073	21150	.	-	.	ID=Olurida_00002674-RA:three_prime_utr;Parent=Olurida_00002674-RA;
Contig28408	8522	8522	Contig28408	maker	three_prime_UTR	7047	8848	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	8638	8638	Contig28408	maker	three_prime_UTR	7047	8848	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	8674	8674	Contig28408	maker	three_prime_UTR	7047	8848	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	8762	8762	Contig28408	maker	three_prime_UTR	7047	8848	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	8781	8781	Contig28408	maker	three_prime_UTR	7047	8848	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	8822	8822	Contig28408	maker	three_prime_UTR	7047	8848	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	9896	9896	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	9902	9902	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	9930	9930	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	9962	9962	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	9970	9970	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10032	10032	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10063	10063	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10065	10065	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10097	10097	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10103	10103	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10147	10147	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10229	10229	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10232	10232	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10235	10235	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10255	10255	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10258	10258	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10274	10274	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10277	10277	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10286	10286	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10298	10298	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28408	10704	10704	Contig28408	maker	three_prime_UTR	9886	10856	.	+	.	ID=Olurida_00005398-RA:three_prime_utr;Parent=Olurida_00005398-RA;
Contig28669	22954	22954	Contig28669	maker	three_prime_UTR	22952	24661	.	+	.	ID=Olurida_00006738-RA:three_prime_utr;Parent=Olurida_00006738-RA;
Contig28669	22960	22960	Contig28669	maker	three_prime_UTR	22952	24661	.	+	.	ID=Olurida_00006738-RA:three_prime_utr;Parent=Olurida_00006738-RA;
Contig28669	22973	22973	Contig28669	maker	three_prime_UTR	22952	24661	.	+	.	ID=Olurida_00006738-RA:three_prime_utr;Parent=Olurida_00006738-RA;
Contig28669	23015	23015	Contig28669	maker	three_prime_UTR	22952	24661	.	+	.	ID=Olurida_00006738-RA:three_prime_utr;Parent=Olurida_00006738-RA;
Contig28669	23146	23146	Contig28669	maker	three_prime_UTR	22952	24661	.	+	.	ID=Olurida_00006738-RA:three_prime_utr;Parent=Olurida_00006738-RA;
Contig28832	10100	10100	Contig28832	maker	three_prime_UTR	10091	10387	.	+	.	ID=Olurida_00003831-RA:three_prime_utr;Parent=Olurida_00003831-RA;
Contig28832	10110	10110	Contig28832	maker	three_prime_UTR	10091	10387	.	+	.	ID=Olurida_00003831-RA:three_prime_utr;Parent=Olurida_00003831-RA;
Contig28832	10117	10117	Contig28832	maker	three_prime_UTR	10091	10387	.	+	.	ID=Olurida_00003831-RA:three_prime_utr;Parent=Olurida_00003831-RA;
Contig28832	10158	10158	Contig28832	maker	three_prime_UTR	10091	10387	.	+	.	ID=Olurida_00003831-RA:three_prime_utr;Parent=Olurida_00003831-RA;
Contig29069	32277	32277	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32299	32299	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32310	32310	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32323	32323	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32338	32338	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32359	32359	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32365	32365	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32382	32382	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32420	32420	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32437	32437	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32452	32452	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32476	32476	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29069	32528	32528	Contig29069	maker	three_prime_UTR	32031	32971	.	-	.	ID=Olurida_00001140-RA:three_prime_utr;Parent=Olurida_00001140-RA;
Contig29251	16847	16847	Contig29251	maker	three_prime_UTR	16552	16959	.	-	.	ID=Olurida_00007922-RA:three_prime_utr;Parent=Olurida_00007922-RA;
Contig29251	16894	16894	Contig29251	maker	three_prime_UTR	16552	16959	.	-	.	ID=Olurida_00007922-RA:three_prime_utr;Parent=Olurida_00007922-RA;
Contig29251	16898	16898	Contig29251	maker	three_prime_UTR	16552	16959	.	-	.	ID=Olurida_00007922-RA:three_prime_utr;Parent=Olurida_00007922-RA;
Contig29251	16912	16912	Contig29251	maker	three_prime_UTR	16552	16959	.	-	.	ID=Olurida_00007922-RA:three_prime_utr;Parent=Olurida_00007922-RA;
Contig29376	8912	8912	Contig29376	maker	three_prime_UTR	8879	9171	.	-	.	ID=Olurida_00002313-RA:three_prime_utr;Parent=Olurida_00002313-RA;
Contig29459	39930	39930	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	39945	39945	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	39971	39971	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	39995	39995	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40726	40726	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40765	40765	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40816	40816	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40831	40831	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40833	40833	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40845	40845	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40854	40854	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40863	40863	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40987	40987	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	40994	40994	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	41017	41017	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	41031	41031	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29459	41043	41043	Contig29459	maker	three_prime_UTR	37151	44608	.	+	.	ID=Olurida_00000614-RA:three_prime_utr;Parent=Olurida_00000614-RA;
Contig29580	13024	13024	Contig29580	maker	three_prime_UTR	13011	14343	.	+	.	ID=Olurida_00010416-RA:three_prime_utr;Parent=Olurida_00010416-RA;
Contig29580	13030	13030	Contig29580	maker	three_prime_UTR	13011	14343	.	+	.	ID=Olurida_00010416-RA:three_prime_utr;Parent=Olurida_00010416-RA;
Contig29712	18407	18407	Contig29712	maker	three_prime_UTR	18213	18486	.	-	.	ID=Olurida_00001718-RA:three_prime_utr;Parent=Olurida_00001718-RA;
Contig29712	18428	18428	Contig29712	maker	three_prime_UTR	18213	18486	.	-	.	ID=Olurida_00001718-RA:three_prime_utr;Parent=Olurida_00001718-RA;
Contig29712	18443	18443	Contig29712	maker	three_prime_UTR	18213	18486	.	-	.	ID=Olurida_00001718-RA:three_prime_utr;Parent=Olurida_00001718-RA;
