siteID	coverage1	coverage2	coverage3	coverage4	coverage5	coverage6	coverage7	coverage8	coverage9	coverage10	coverage11	coverage12	coverage13	coverage14	coverage15	coverage16	coverage17	coverage18
Contig23157_6271	15	22	19	18	16	21	23	18	27	51	30	20	35	30	41	31	27	24
Contig23174_34129	12	16	9	15	7	16	18	11	15	18	7	13	18	28	19	30	13	19
Contig23174_34164	13	11	12	15	8	11	13	15	15	19	15	14	18	25	23	16	15	7
Contig23174_34969	28	18	26	29	20	23	23	24	34	31	52	23	41	44	47	44	31	22
Contig23174_34972	32	22	31	32	19	27	25	27	38	34	55	23	42	49	53	50	39	32
Contig23174_34993	21	13	19	26	16	16	19	17	18	31	34	12	24	28	33	39	30	22
Contig23174_35034	19	14	21	21	14	12	17	17	19	36	44	16	24	37	23	39	29	21
Contig23174_35554	21	18	24	19	19	16	29	29	25	35	26	20	27	35	32	32	27	31
Contig23174_35671	16	23	21	30	16	22	20	30	33	36	30	18	27	45	23	36	29	23
Contig23174_35717	24	20	30	24	20	19	19	14	18	38	27	21	36	22	35	30	22	29
Contig23174_35728	14	14	15	16	13	15	16	17	20	28	17	13	22	30	23	20	26	21
Contig23174_36026	26	19	22	20	13	18	18	17	22	34	21	15	33	25	33	38	25	29
Contig23174_36065	18	31	29	22	15	21	28	30	36	44	37	28	43	48	41	41	38	28
Contig23174_36094	25	15	19	24	16	13	26	19	28	27	39	14	35	43	37	43	26	24
Contig23174_36106	24	17	21	24	16	14	23	19	33	35	43	18	37	43	39	45	28	27
Contig23174_36238	18	15	19	23	16	11	27	23	25	48	43	15	37	41	38	39	32	17
Contig23174_36241	19	14	23	25	17	13	28	25	20	45	45	14	35	40	40	42	36	16
Contig23174_36270	26	10	15	23	7	16	15	24	17	35	24	15	29	29	29	34	28	14
Contig23174_36279	22	16	23	29	8	20	20	24	22	39	27	17	32	32	34	37	32	22
Contig23174_36299	25	25	27	32	15	21	37	18	28	43	40	28	40	41	46	49	34	30
Contig23174_36326	20	21	20	26	13	18	24	14	23	40	38	16	32	33	39	35	30	17
Contig23174_36388	28	13	20	21	11	16	18	22	23	34	33	21	30	29	33	37	29	22
Contig23174_36521	31	12	17	17	15	13	22	20	29	30	49	16	33	45	36	39	36	25
Contig23174_36526	32	14	25	22	13	19	30	24	31	35	54	20	35	49	47	41	41	25
Contig23174_36535	33	15	22	24	15	19	27	19	32	37	53	17	32	44	51	45	42	24
Contig23174_36542	23	15	21	22	15	18	25	18	27	37	43	18	31	34	47	40	37	18
Contig23174_36559	17	14	22	25	20	14	20	19	22	32	34	15	32	26	36	34	24	20
Contig23174_36570	18	16	26	25	20	16	25	20	20	36	40	19	34	38	30	31	31	26
Contig23174_36575	16	16	23	18	15	13	18	17	17	37	35	15	28	30	28	30	27	19
Contig23174_36833	22	13	22	19	10	12	18	15	17	25	28	10	21	28	23	29	16	23
Contig23174_36918	20	11	18	17	10	12	14	13	20	21	20	9	19	26	24	30	17	14
Contig23174_37041	15	17	16	20	14	22	17	13	25	39	37	14	27	34	37	29	26	18
Contig23174_37097	19	13	21	17	10	13	15	19	18	30	29	12	18	27	23	33	27	28
Contig23174_37139	29	21	24	23	16	16	18	23	28	48	55	16	35	32	39	30	33	28
Contig23174_37160	34	32	31	26	15	18	22	34	32	55	45	26	37	33	44	35	38	36
Contig23174_37183	20	22	28	34	12	22	25	32	26	37	39	26	35	41	38	25	40	28
Contig23174_37251	26	16	25	29	15	20	32	28	29	31	38	25	36	47	43	34	34	26
Contig23174_37262	35	20	24	28	14	23	35	38	32	35	43	26	30	47	45	39	34	28
Contig23174_37308	25	25	32	33	25	20	35	29	35	52	44	26	41	46	42	36	47	35
Contig23174_37329	21	22	26	28	22	15	18	28	26	40	29	19	34	38	29	32	38	32
Contig23174_37350	19	20	20	24	14	13	15	18	20	34	17	24	22	30	30	27	23	24
Contig23174_37378	16	11	19	15	12	14	10	11	21	19	18	13	18	19	25	16	22	27
Contig23174_37410	12	15	19	10	11	10	21	11	24	35	16	13	24	28	25	25	27	15
Contig23175_4936	26	11	19	21	15	16	24	17	24	28	38	21	35	36	41	43	29	21
Contig23175_4938	22	11	21	22	14	15	23	18	21	28	37	18	36	35	38	45	26	20
Contig23175_4947	24	10	18	20	14	14	26	23	22	22	34	16	33	29	28	39	20	19
Contig23175_4994	21	12	19	23	15	9	20	22	26	33	47	18	39	42	49	37	31	27
Contig23175_4996	19	12	18	23	15	10	21	24	26	31	48	17	39	42	53	39	31	26
Contig23175_5106	17	13	18	10	12	14	17	14	18	24	25	13	21	28	31	20	19	16
Contig231871_5388	22	15	18	15	14	12	15	17	12	23	29	10	25	26	34	34	26	14
Contig231913_1161	18	20	21	23	20	18	19	17	20	10	8	22	19	23	17	21	8	19
Contig232_11594	13	19	13	10	17	5	17	12	15	22	25	15	22	22	30	27	15	20
Contig232_19727	25	21	20	27	25	15	32	26	25	19	12	25	36	26	19	28	25	27
Contig232_19747	24	19	18	23	14	14	25	16	26	19	10	21	35	29	21	28	23	24
Contig232_19755	24	21	15	24	14	11	24	17	26	22	11	19	36	30	22	28	21	23
Contig232_58442	23	21	17	18	15	13	19	18	16	17	9	13	21	22	25	22	16	18
Contig232_58455	21	22	14	16	22	11	17	19	18	15	11	14	22	26	21	25	21	22
Contig23208_19655	24	16	17	21	21	12	33	23	22	18	39	23	24	38	40	39	24	26
Contig23208_19712	15	12	13	16	18	7	20	14	13	11	30	12	26	39	20	30	18	21
Contig23208_19843	11	19	10	14	10	8	18	14	14	17	18	15	17	18	23	25	16	22
Contig23208_23068	25	15	24	20	11	7	17	23	19	30	44	17	33	34	45	41	25	19
Contig23208_23078	24	16	28	19	12	7	23	23	21	31	45	17	33	34	47	50	25	20
Contig23208_23092	14	17	18	17	11	3	23	16	12	26	42	10	30	36	42	40	25	20
Contig23208_23108	12	10	10	14	11	5	20	17	14	33	44	14	35	43	40	45	23	19
Contig23208_23220	15	14	22	18	9	14	20	13	18	33	36	15	32	32	37	34	27	16
Contig23208_25175	22	17	23	22	18	14	31	16	24	37	48	23	48	49	38	53	37	28
Contig23208_25189	25	18	21	18	26	17	27	18	27	34	52	28	40	41	43	49	33	31
Contig23208_25252	19	20	18	22	10	15	24	23	20	27	34	17	39	36	41	36	26	24
Contig23208_25295	16	15	13	13	15	13	14	17	19	21	30	17	30	30	29	31	25	18
Contig23208_25339	11	20	17	20	21	17	17	19	24	34	33	25	29	33	35	25	24	25
Contig23208_25353	14	14	14	17	14	13	19	17	27	29	27	19	20	23	26	30	20	19
Contig23208_35179	25	24	19	26	15	17	33	23	26	24	21	21	30	37	45	46	22	28
Contig23208_35188	25	25	20	22	14	16	36	28	28	21	20	20	29	40	45	45	18	27
Contig23208_35986	10	10	12	20	11	11	23	20	25	27	28	17	24	36	34	37	20	23
Contig23208_38135	26	18	18	19	12	14	19	19	21	31	40	14	26	28	31	33	18	26
Contig23208_38141	28	19	19	22	13	14	23	19	26	37	45	19	24	36	35	36	22	22
Contig23208_40575	19	25	22	21	15	18	30	18	22	28	16	28	30	24	33	30	26	30
Contig23208_40676	20	16	21	21	11	14	23	14	17	19	16	16	30	37	31	23	29	24
Contig23208_40684	20	18	20	16	13	15	25	19	21	14	17	15	34	35	31	25	23	24
Contig23208_40703	21	29	24	32	16	19	28	23	24	29	20	16	36	36	32	34	33	29
Contig23208_40708	21	29	24	28	18	19	25	20	26	38	25	20	40	36	28	29	34	30
Contig23208_40721	26	28	26	33	18	28	24	18	38	43	30	28	43	42	34	32	36	34
Contig23208_40764	14	15	18	10	12	12	25	18	12	23	14	21	24	21	18	23	26	24
Contig23208_42456	17	23	21	28	21	10	18	24	20	33	32	20	37	39	38	33	31	20
Contig23208_42481	17	21	21	29	13	9	18	19	25	32	41	27	36	38	50	42	29	25
Contig23208_42545	22	26	25	31	16	13	28	21	34	54	46	21	48	55	47	48	43	36
Contig23208_42559	18	21	19	24	16	4	18	15	26	38	29	14	32	36	40	41	42	25
Contig23208_42587	23	18	21	28	13	17	27	28	30	45	42	21	34	35	44	38	37	30
Contig23208_48096	16	16	13	20	15	10	21	16	15	20	19	14	30	28	27	26	18	14
Contig23209_3105	22	18	20	15	15	12	20	18	23	24	32	15	24	28	33	38	21	19
Contig23209_3187	18	15	24	23	13	14	19	14	22	29	29	21	33	27	27	30	26	22
Contig23209_3669	21	21	25	23	13	15	29	21	20	35	55	18	35	44	46	49	33	25
Contig23209_3680	25	20	23	26	14	16	31	20	22	40	59	18	34	45	48	50	37	24
Contig23209_3686	23	15	23	27	15	14	27	20	23	37	52	17	34	39	48	43	33	26
Contig23209_3707	25	16	19	27	13	15	28	22	30	34	41	11	35	36	48	36	28	26
Contig23209_3709	27	18	19	30	16	15	27	23	33	33	45	13	38	38	53	38	30	28
Contig23209_3734	26	22	28	31	24	25	27	27	37	43	55	30	48	52	58	59	39	32
Contig23209_3753	19	24	29	28	24	17	29	21	36	42	52	23	40	41	56	51	39	28
Contig23209_3756	19	21	26	26	19	14	26	21	32	41	48	23	39	40	50	48	38	23
Contig23209_3770	15	19	27	23	19	13	27	19	26	42	49	19	33	38	47	41	28	25
Contig23222_10711	18	15	15	14	12	4	12	11	15	24	36	12	34	34	34	34	21	18
Contig2323_15446	20	17	21	17	22	11	29	26	27	35	36	25	29	33	32	37	27	29
Contig2323_15470	18	16	13	18	21	13	23	20	20	31	35	19	34	35	39	37	33	31
Contig2323_15527	22	17	25	24	16	17	25	26	22	28	45	26	34	29	42	41	28	33
Contig2323_15534	15	15	18	19	14	14	17	20	23	24	37	20	29	23	36	35	29	26
Contig23235_15469	18	13	16	12	11	11	18	20	10	26	23	8	25	19	30	27	7	11
Contig23235_15500	13	8	18	17	12	11	17	13	17	23	28	12	25	22	33	34	22	15
Contig23235_15510	10	7	17	10	11	12	10	11	18	16	28	8	21	23	28	32	17	10
Contig23235_17437	16	12	10	11	11	11	17	7	24	11	6	16	13	18	13	14	6	12
Contig23237_55506	20	13	17	17	15	14	21	20	17	23	21	22	25	25	22	27	23	23
Contig23237_55514	27	23	24	22	22	17	30	26	26	33	30	28	32	36	29	34	33	27
Contig23237_56481	20	11	14	14	11	9	17	13	14	21	24	11	20	21	27	24	21	12
Contig23237_56485	20	12	14	12	12	8	17	14	16	20	22	12	19	21	25	23	23	12
Contig23237_57126	32	31	23	30	25	19	35	34	39	42	40	32	51	43	56	50	28	38
Contig23237_57135	27	23	19	21	16	17	26	28	29	28	30	21	31	33	39	38	24	26
Contig23237_57166	27	21	30	28	25	24	33	31	32	41	33	26	42	40	34	39	29	38
Contig23237_57552	25	21	27	36	20	19	33	23	22	28	35	27	30	27	35	30	32	23
Contig23237_57577	24	11	20	29	14	23	25	21	22	30	34	17	29	28	33	33	32	22
Contig23237_57585	15	6	12	18	6	14	11	14	10	16	20	8	18	19	19	22	21	13
Contig23249_3902	19	21	18	21	15	12	26	14	22	23	14	16	30	27	19	26	28	23
Contig23249_7471	19	20	22	22	17	15	22	15	21	12	23	17	23	30	23	27	19	29
Contig23249_9180	17	15	17	12	9	13	16	14	19	16	15	15	21	21	16	19	15	18
Contig23249_9530	24	25	21	24	24	18	28	19	26	26	33	22	37	26	34	42	21	19
Contig23249_9532	27	23	25	24	27	22	33	20	30	31	33	26	39	34	35	50	25	22
Contig23249_9556	18	14	19	12	21	13	24	15	17	25	29	14	22	17	27	32	17	12
Contig23249_9794	10	10	10	10	8	6	16	11	12	17	20	10	16	19	21	22	12	10
Contig23249_12914	21	23	22	19	10	17	25	26	19	29	32	16	25	37	40	38	21	22
Contig23249_12919	24	20	21	19	9	15	26	25	18	24	37	14	25	39	41	41	21	21
Contig23249_12929	20	15	17	17	9	11	18	14	16	22	31	9	21	31	36	36	18	16
Contig23255_3374	14	8	15	13	10	7	10	20	22	20	13	9	19	21	23	19	18	14
Contig23255_3382	17	7	17	12	12	9	10	18	20	19	12	10	19	27	22	24	15	18
Contig23274_6611	17	16	14	14	16	8	17	18	16	23	31	11	22	29	33	24	23	10
Contig23274_6635	24	24	19	23	21	16	22	21	20	38	39	19	40	39	52	49	35	26
Contig23274_6641	26	24	21	22	20	19	26	23	24	36	49	21	44	45	56	56	37	27
Contig23281_5951	20	13	20	24	14	21	21	28	20	23	16	11	30	37	20	35	33	21
Contig23281_8237	18	5	14	16	16	10	21	15	18	15	16	14	24	19	19	20	19	20
Contig23281_8251	20	8	17	17	10	15	15	16	12	19	12	12	19	13	18	19	15	13
Contig23281_8271	17	12	18	8	7	13	18	12	14	25	11	17	22	17	21	18	17	18
Contig23281_8290	15	9	14	16	7	11	13	13	20	21	15	19	24	20	18	17	15	17
Contig23332_1431	24	16	28	23	16	13	27	14	27	41	45	20	38	41	47	46	33	25
Contig23332_1447	20	17	26	22	13	11	27	18	19	31	33	22	34	34	41	47	31	28
Contig23342_15473	13	12	18	3	14	12	7	22	24	18	25	18	26	27	30	31	17	22
Contig23342_17363	23	9	15	23	15	8	15	17	15	38	51	9	32	32	43	33	24	19
Contig23342_17372	22	17	23	29	17	12	23	21	20	43	56	14	31	36	46	39	32	23
Contig23342_17379	23	23	21	25	19	16	26	22	17	39	53	18	30	41	48	42	31	22
Contig23342_17393	30	29	33	36	23	26	37	38	32	54	65	27	48	53	68	62	44	30
Contig23342_17410	24	18	22	25	20	20	29	25	24	39	54	23	38	43	50	52	45	26
Contig23342_17429	26	28	23	32	25	22	34	22	29	40	67	26	41	52	50	61	39	27
Contig23342_17441	19	24	24	29	23	21	25	19	30	36	56	25	37	39	38	46	24	23
Contig23342_17538	13	18	22	19	13	13	14	18	15	30	42	9	24	26	36	36	21	11
Contig23345_376	16	12	18	13	10	17	20	12	18	10	8	18	19	21	18	19	11	13
Contig23345_385	20	16	18	18	15	19	20	13	24	12	12	19	23	25	24	24	10	15
Contig2335_6870	37	31	36	32	26	22	38	31	41	34	39	31	40	43	36	41	32	36
Contig2335_6905	35	23	32	33	26	25	34	29	35	14	32	31	37	40	34	40	29	27
Contig2335_6932	35	31	41	36	32	31	38	39	42	26	45	40	45	53	45	51	31	35
Contig2335_6948	19	17	21	16	19	15	21	21	23	13	24	19	19	30	22	27	18	18
Contig2335_6971	18	18	13	14	16	13	17	16	21	10	20	16	18	21	22	15	17	16
Contig2335_7118	22	20	28	29	24	18	35	29	29	13	22	21	33	36	33	33	24	19
Contig2335_7546	20	16	15	16	14	12	22	16	18	12	12	17	16	22	12	14	18	20
Contig2335_7551	29	24	28	22	24	23	32	25	27	21	19	26	25	31	23	23	27	26
Contig23352_12954	16	11	14	11	12	8	15	14	17	15	17	11	25	35	21	24	15	16
Contig23360_12936	17	14	17	20	10	10	24	9	22	25	22	6	23	18	7	23	16	20
Contig23360_16612	23	19	21	13	18	21	15	21	20	11	5	22	27	28	26	23	13	25
Contig2341_7534	13	20	18	17	21	11	23	10	23	17	12	23	23	24	18	22	18	21
Contig2341_7549	18	23	23	15	21	14	16	15	22	21	14	22	27	31	15	26	14	17
Contig2341_7558	26	23	21	15	22	14	22	20	28	23	17	28	38	31	20	25	14	27
Contig2341_7582	22	21	17	17	20	17	25	22	27	21	14	34	27	31	28	21	20	26
Contig23410_1440	13	12	16	17	15	13	18	19	27	15	5	19	25	16	16	21	10	37
Contig23414_3470	20	24	19	17	19	15	17	25	39	28	37	29	30	37	26	40	26	31
Contig23414_3479	17	19	15	15	15	11	16	17	37	22	36	22	29	31	22	41	29	33
Contig23414_3490	17	15	11	16	10	13	17	16	31	13	28	19	26	30	24	35	24	34
Contig23414_3530	9	12	18	14	13	6	15	12	21	13	24	13	33	23	15	41	25	23
Contig23431_7455	18	13	17	12	12	8	19	9	19	24	14	13	37	32	25	22	18	23
Contig23431_7936	23	22	24	21	22	23	28	25	21	18	16	22	33	27	27	25	26	32
Contig23431_7948	23	20	22	18	22	19	25	26	18	20	17	23	31	26	30	25	27	31
Contig23432_4422	14	13	16	13	13	15	14	13	16	19	9	15	16	17	20	14	16	14
Contig23432_4425	18	17	21	17	16	17	18	20	21	22	8	20	17	20	22	19	19	19
Contig23432_4517	21	18	22	19	21	17	18	19	24	28	23	19	31	24	30	28	27	31
Contig23432_4544	31	24	24	24	22	18	23	23	27	24	25	20	26	34	39	20	29	28
Contig23432_4564	23	22	18	21	18	18	22	20	18	27	28	19	24	30	33	25	24	24
Contig23432_4597	18	21	21	26	26	13	20	20	26	22	23	18	39	32	35	32	28	24
Contig23437_1228	23	21	23	21	24	20	25	21	27	21	13	27	23	24	33	22	15	23
Contig23444_5455	18	13	21	15	16	8	16	12	14	11	28	14	24	32	11	46	16	13
Contig23444_5464	22	19	26	18	18	9	21	20	18	15	32	17	24	42	6	57	26	7
Contig23444_5473	23	16	26	15	13	6	17	17	13	10	27	15	23	36	9	39	23	7
Contig23459_16228	21	14	24	18	14	14	17	18	19	42	35	20	36	27	34	34	28	20
Contig23459_16274	16	17	18	19	15	9	20	14	17	28	30	14	32	32	40	30	25	19
Contig23459_18692	21	10	21	20	14	16	18	17	17	18	38	9	22	30	31	38	24	19
Contig23459_18702	33	20	27	29	22	21	24	26	19	22	54	15	33	43	43	52	28	22
Contig23468_16207	18	17	21	21	14	14	23	17	27	19	18	24	28	31	21	19	22	26
Contig23468_16217	13	15	16	18	10	12	21	16	21	17	12	20	23	27	19	16	17	23
Contig23468_18899	7	21	13	9	11	18	17	19	18	17	8	11	14	15	7	16	18	18
Contig23481_11932	17	20	17	24	19	17	26	22	24	24	11	24	37	31	20	32	25	28
Contig23485_1335	19	18	15	17	14	9	19	15	15	11	15	16	27	24	23	29	11	15
Contig23485_1349	23	15	22	22	17	10	22	14	15	12	17	19	34	35	24	30	20	21
Contig23485_1357	20	13	18	20	16	9	23	14	20	20	16	20	30	33	24	28	20	20
Contig23485_1371	18	15	8	15	12	10	22	15	16	22	13	24	26	34	27	21	25	22
Contig23485_4417	23	20	17	16	22	12	19	19	23	24	21	20	27	35	27	32	16	20
Contig23485_4422	18	20	19	15	26	13	18	17	24	22	20	25	35	35	28	38	19	21
Contig23485_6118	22	16	17	21	12	11	23	16	18	42	25	16	25	23	28	26	25	22
Contig23485_6200	26	26	27	26	21	23	28	26	27	45	45	19	44	45	45	45	33	36
Contig23485_6207	26	24	23	27	23	21	31	19	24	46	46	19	46	44	50	51	30	32
Contig23485_6263	20	13	19	21	18	17	25	20	23	35	48	14	36	41	42	44	39	19
Contig23485_6301	33	25	27	30	11	20	26	25	26	41	56	17	46	54	55	60	39	27
Contig23485_6308	34	25	24	33	11	19	30	27	26	46	56	20	46	50	56	53	39	30
Contig23485_6316	22	25	27	31	10	20	27	21	22	43	48	16	41	44	53	51	29	26
Contig23485_6340	31	23	28	29	16	12	29	26	34	47	56	25	39	53	59	50	33	25
Contig23485_6877	17	9	18	20	11	15	20	19	22	21	19	11	24	31	25	33	23	21
Contig23485_6896	21	15	22	27	11	16	31	24	21	24	23	18	32	44	36	35	22	23
Contig23485_7391	22	12	28	21	12	18	20	17	19	32	21	23	24	27	29	31	32	23
Contig23485_7472	21	14	21	23	16	14	26	26	25	37	28	21	34	33	39	29	34	28
Contig23485_7511	28	17	19	31	11	14	22	22	34	46	36	18	36	29	41	43	32	24
Contig23485_7559	25	18	20	30	11	13	15	19	20	36	29	11	41	38	43	40	31	32
Contig23485_7578	14	9	18	15	10	12	13	8	15	28	26	10	30	30	28	37	21	16
Contig23485_7590	21	16	21	13	9	12	17	10	19	23	26	11	33	27	31	38	26	23
Contig23485_7664	18	12	22	18	17	10	18	21	29	36	37	16	28	34	32	37	32	24
Contig23485_7669	18	15	21	18	14	8	18	16	27	35	33	18	30	32	32	34	28	22
Contig23485_8034	16	8	20	24	11	12	20	16	22	20	28	15	27	24	41	39	24	16
Contig23485_8046	22	8	18	23	14	13	16	14	25	27	23	14	24	30	28	32	20	17
Contig23485_8053	25	12	19	20	14	15	17	16	26	31	26	15	25	27	31	29	20	19
Contig23485_8140	21	21	23	29	13	21	26	22	21	58	40	19	33	35	29	29	34	21
Contig23485_8296	16	15	11	21	15	12	11	17	19	31	19	19	17	22	23	26	19	19
Contig23485_8467	23	26	25	20	18	12	22	20	19	27	31	15	30	41	46	42	32	20
Contig23485_8542	22	25	19	27	18	14	23	14	30	36	53	17	38	48	43	49	31	26
Contig23485_8569	25	13	23	27	17	19	22	23	25	27	42	14	31	37	44	54	24	15
Contig23485_8587	19	10	17	19	16	15	15	18	17	17	35	11	31	34	36	43	20	18
Contig23485_8610	28	28	25	31	19	20	34	29	32	37	50	17	44	44	52	58	37	33
Contig23485_8630	18	11	21	19	14	14	23	18	23	35	45	12	35	38	43	41	33	20
Contig23485_8646	24	25	30	32	19	7	28	24	26	39	55	14	39	42	51	53	43	27
Contig23485_8667	26	23	24	30	17	7	27	22	21	36	45	12	36	45	46	46	41	27
Contig23485_8673	24	22	25	27	13	8	28	23	20	36	42	11	28	42	39	44	35	18
Contig23485_8700	20	15	25	22	12	14	31	18	25	38	44	18	34	43	47	52	37	21
Contig23485_8709	21	14	22	20	11	14	25	17	22	37	37	18	35	36	43	49	38	21
Contig23485_8714	21	15	18	27	8	15	24	20	24	43	42	21	34	41	45	51	45	21
Contig23485_8749	17	17	16	21	10	9	19	20	20	26	33	14	29	33	34	38	22	19
Contig23485_8916	28	21	24	23	16	11	19	20	23	38	41	22	27	38	48	44	40	21
Contig23485_8929	32	25	33	26	24	10	25	22	26	45	53	22	46	48	53	55	47	24
Contig23485_8950	39	24	35	31	21	23	35	23	30	43	51	30	52	61	57	60	42	32
Contig23485_8954	37	23	33	32	21	24	37	27	27	44	51	24	44	60	55	61	49	34
Contig23485_8965	31	20	26	29	17	22	39	28	30	39	51	26	42	51	52	61	45	28
Contig23485_8974	27	21	23	31	25	21	33	28	26	36	50	21	44	41	50	58	46	21
Contig23485_8983	31	19	26	29	24	22	27	28	26	41	48	16	45	41	56	66	38	25
Contig23485_8993	34	22	31	29	31	25	26	26	27	40	52	17	47	42	58	59	48	20
Contig23485_8995	38	23	32	33	29	27	29	29	25	40	58	17	46	43	59	58	44	29
Contig23485_9017	29	17	31	34	22	17	29	18	25	32	45	17	41	37	42	36	40	23
Contig23485_9050	21	14	19	23	16	12	21	18	22	30	39	14	32	35	42	31	24	21
Contig23485_9119	24	14	22	21	18	16	30	23	22	37	26	17	33	36	37	36	36	27
Contig23485_9157	21	26	17	27	13	15	30	25	21	47	29	11	25	29	32	27	31	21
Contig23485_9181	26	22	24	37	25	25	30	32	34	54	40	18	40	44	46	41	37	32
Contig23485_9206	22	24	24	29	19	20	20	25	28	51	24	23	34	32	40	40	38	34
Contig23485_9240	16	25	20	22	21	18	33	22	25	63	40	21	35	35	47	38	38	29
Contig23485_9290	19	20	21	28	19	16	28	28	28	51	27	23	27	29	41	31	21	22
Contig23485_9308	17	17	24	25	14	13	20	24	27	45	19	23	34	30	36	31	30	25
Contig23485_9404	24	17	26	28	15	17	28	21	34	44	37	16	35	41	46	36	32	39
Contig23485_9415	24	17	25	26	14	16	26	22	30	49	36	18	44	47	47	43	37	39
Contig23485_9430	27	19	28	32	16	18	31	16	36	48	38	22	41	46	52	48	44	34
Contig23485_9445	27	17	24	29	14	18	43	21	36	46	47	22	41	47	48	42	42	35
Contig23485_9469	19	19	23	25	9	10	23	19	19	41	34	21	38	31	40	37	30	25
Contig23485_9526	18	8	22	25	17	11	25	23	21	25	27	15	33	34	38	41	32	22
Contig23485_9572	15	15	11	14	5	13	18	8	17	23	24	15	24	23	26	27	23	16
Contig23485_10526	15	11	20	21	8	10	22	14	22	37	46	14	34	40	44	51	24	21
Contig23485_10652	22	18	25	19	16	14	25	29	22	42	45	17	36	39	50	43	33	16
Contig23485_10706	24	19	14	28	16	9	27	24	37	46	51	18	44	52	47	43	38	25
Contig23485_10950	19	16	18	26	12	17	23	17	26	27	28	13	23	30	37	38	23	20
Contig23485_10971	19	12	19	18	13	19	19	24	25	20	35	15	31	28	38	32	24	20
Contig23485_10974	16	7	17	15	12	19	15	20	21	18	32	15	25	27	35	27	21	15
Contig23485_11573	18	21	19	24	12	15	13	5	20	14	12	17	26	24	16	20	27	19
Contig23485_12571	15	10	18	16	11	8	15	15	18	24	32	10	23	24	23	22	14	14
Contig23485_12636	27	13	31	34	19	22	34	27	34	47	50	20	44	55	55	53	44	36
Contig23485_12677	18	13	16	24	15	22	24	15	17	46	42	20	34	38	47	36	36	25
Contig23485_12739	13	15	13	15	13	10	23	10	20	26	43	12	29	29	38	42	29	19
Contig23485_14008	15	15	22	16	8	9	14	15	20	30	29	15	17	30	29	28	20	14
Contig23485_14143	18	16	23	15	5	11	20	15	15	27	42	11	37	36	46	34	31	21
Contig23485_14167	23	11	21	27	9	18	24	20	17	25	42	10	32	31	34	36	26	23
Contig23485_14176	18	12	23	29	12	16	23	22	19	24	38	9	30	31	38	39	26	21
Contig23485_14188	15	12	18	21	13	10	24	23	19	26	32	13	26	28	39	45	30	19
Contig23485_14284	27	20	20	27	16	13	28	23	21	44	38	17	27	34	38	43	27	25
Contig23485_14299	24	20	19	24	9	12	22	32	22	42	38	18	32	32	38	39	37	19
Contig23485_14306	27	20	23	27	13	14	27	38	23	42	41	16	31	36	42	38	34	18
Contig23485_14380	17	15	21	22	14	7	14	12	24	30	27	17	40	33	33	39	29	21
Contig23485_15415	29	19	21	24	11	16	16	20	23	30	36	17	32	38	33	34	31	18
Contig23485_15427	27	15	10	18	13	16	17	21	20	20	34	20	29	38	36	36	27	16
Contig23485_15446	26	22	12	23	23	15	27	25	18	20	48	15	32	50	48	57	26	13
Contig23485_15451	24	21	17	28	23	17	32	26	21	20	51	15	39	50	54	56	31	16
Contig23485_15464	17	18	18	20	16	10	28	24	14	18	38	12	35	39	38	46	25	18
Contig23485_15479	20	19	14	16	8	8	24	15	19	20	32	13	29	26	30	37	25	14
Contig23485_15488	22	21	12	21	13	10	19	16	24	19	37	12	21	28	31	40	25	16
Contig23485_15518	17	15	12	14	13	9	14	27	16	22	35	14	27	42	34	28	19	21
Contig23485_15528	18	19	12	19	13	13	19	25	18	28	39	19	26	42	31	34	23	24
Contig23485_15583	16	13	4	17	15	17	13	17	22	31	30	24	17	32	29	25	11	19
Contig23485_17166	17	19	14	19	17	20	20	20	23	24	11	19	18	18	19	14	17	17
Contig23485_18111	19	15	6	26	21	21	29	26	31	39	43	22	35	52	45	50	6	24
Contig23485_18370	25	24	8	23	18	16	30	30	28	35	43	19	30	51	51	46	4	20
Contig23485_21157	16	14	2	20	14	13	22	24	24	28	38	15	29	48	41	35	4	18
Contig23485_21950	23	24	20	27	19	18	24	21	20	34	55	18	44	43	52	52	31	20
Contig23485_21968	23	19	25	29	22	16	30	29	22	44	57	22	48	42	46	46	36	18
Contig23485_22005	19	17	24	29	14	15	18	27	27	35	51	19	38	43	46	49	28	20
Contig23485_22014	21	11	12	23	10	9	15	21	16	32	45	15	27	37	43	35	14	14
Contig23485_22041	20	20	26	23	18	15	26	24	22	29	35	16	33	34	34	39	30	25
Contig23485_22046	20	22	24	23	18	13	29	25	25	29	38	19	31	33	36	40	26	24
Contig23485_22081	15	18	17	14	13	18	11	20	19	26	34	16	30	29	33	28	23	22
Contig23485_22867	19	15	11	18	10	12	17	26	18	29	25	16	28	33	40	40	23	24
Contig23485_22875	23	19	16	19	16	18	17	27	22	38	27	22	37	43	43	42	32	30
Contig23485_22890	21	20	22	15	16	21	21	21	30	35	25	19	34	43	38	50	27	21
Contig23485_22900	22	16	24	19	20	19	21	18	33	38	30	16	30	40	33	48	27	24
Contig23485_22920	17	15	13	24	18	14	22	20	18	31	28	12	22	40	27	36	19	24
Contig23485_22941	22	23	16	24	16	18	24	18	23	22	30	18	35	41	42	38	35	27
Contig23485_22953	21	22	16	22	14	13	21	18	20	17	24	18	36	37	39	39	30	24
Contig23485_22985	24	16	20	24	16	18	16	23	22	36	35	23	38	36	34	40	26	24
