siteID	chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18
Contig1181_3131	Contig1181	3131	3131	+	23	21	2	23	21	2	20	17	3	22	20	2	25	16	9	18	18	0	23	21	2	19	18	1	38	33	5	31	27	4	9	7	2	24	23	1	31	29	2	24	18	6	20	20	0	24	23	1	20	17	3	24	19	5
Contig1181_3445	Contig1181	3445	3445	+	19	18	1	18	17	1	19	18	1	20	20	0	13	13	0	9	9	0	24	23	1	22	21	1	25	22	3	42	40	2	12	12	0	22	21	1	32	31	1	37	36	1	28	27	1	30	28	2	19	18	1	23	22	1
Contig1181_3477	Contig1181	3477	3477	+	27	27	0	19	17	2	24	24	0	20	20	0	19	18	1	9	9	0	28	28	0	23	23	0	21	21	0	28	27	1	13	13	0	19	19	0	35	34	1	33	33	0	32	32	0	25	24	1	36	36	0	24	23	1
Contig1181_3496	Contig1181	3496	3496	+	27	27	0	24	24	0	27	26	1	35	34	1	19	18	1	16	15	1	26	25	1	37	37	0	32	31	1	45	40	5	21	21	0	30	30	0	44	43	1	50	50	0	38	37	1	40	39	1	47	45	2	34	32	2
Contig1181_3500	Contig1181	3500	3500	+	27	27	0	25	25	0	31	28	3	38	35	3	20	20	0	15	15	0	23	22	1	40	39	1	33	31	2	47	47	0	22	19	3	29	27	2	45	45	0	48	48	0	42	40	2	37	36	1	47	45	2	31	28	3
Contig1181_3557	Contig1181	3557	3557	+	26	26	0	17	14	3	23	22	1	21	20	1	9	9	0	15	15	0	21	20	1	25	23	2	23	21	2	25	24	1	19	18	1	17	15	2	28	28	0	25	23	2	26	24	2	37	35	2	21	21	0	22	21	1
Contig1181_3559	Contig1181	3559	3559	+	28	28	0	18	18	0	28	28	0	17	17	0	7	7	0	16	16	0	22	22	0	23	23	0	18	18	0	28	28	0	17	17	0	15	14	1	28	28	0	26	26	0	23	23	0	34	34	0	18	18	0	26	25	1
Contig1181_3624	Contig1181	3624	3624	+	29	29	0	22	22	0	26	25	1	21	20	1	19	19	0	19	18	1	23	21	2	28	27	1	30	27	3	28	27	1	23	22	1	23	23	0	47	44	3	42	40	2	36	35	1	38	36	2	30	29	1	31	31	0
Contig1181_3634	Contig1181	3634	3634	+	29	27	2	19	18	1	28	27	1	20	14	6	21	13	8	18	18	0	22	11	11	21	20	1	29	28	1	30	28	2	18	14	4	23	20	3	40	39	1	33	32	1	30	28	2	37	36	1	28	26	2	31	30	1
Contig118142_5003	Contig118142	5003	5003	+	11	8	3	12	9	3	12	11	1	10	9	1	9	6	3	13	9	4	13	13	0	14	12	2	14	12	2	9	8	1	10	9	1	10	6	4	12	6	6	13	10	3	12	11	1	12	10	2	12	11	1	12	8	4
Contig118194_3176	Contig118194	3176	3176	+	32	32	0	19	18	1	28	28	0	34	33	1	24	24	0	22	21	1	27	17	10	32	30	2	46	43	3	62	54	8	50	49	1	31	30	1	48	45	3	54	54	0	65	62	3	49	46	3	46	45	1	36	34	2
Contig118194_3193	Contig118194	3193	3193	+	29	28	1	14	13	1	23	22	1	23	22	1	19	19	0	18	17	1	27	25	2	29	29	0	34	31	3	54	50	4	51	48	3	29	27	2	43	41	2	45	44	1	60	55	5	52	51	1	36	33	3	30	29	1
Contig118194_3209	Contig118194	3209	3209	+	32	31	1	22	21	1	28	27	1	27	26	1	18	18	0	17	17	0	37	36	1	26	26	0	27	27	0	52	50	2	50	45	5	20	20	0	51	50	1	53	52	1	65	63	2	47	44	3	30	30	0	30	30	0
Contig118194_3255	Contig118194	3255	3255	+	27	25	2	21	21	0	22	20	2	29	28	1	16	16	0	14	12	2	22	22	0	23	21	2	27	24	3	33	31	2	35	33	2	18	15	3	37	36	1	39	39	0	39	36	3	50	50	0	31	31	0	23	23	0
Contig118194_3273	Contig118194	3273	3273	+	29	27	2	22	22	0	22	21	1	27	27	0	20	20	0	14	14	0	20	20	0	27	27	0	27	27	0	37	36	1	40	38	2	21	21	0	46	45	1	47	46	1	39	34	5	45	44	1	28	28	0	28	28	0
Contig118195_241	Contig118195	241	241	+	17	17	0	11	11	0	14	14	0	15	15	0	15	14	1	10	10	0	23	22	1	15	15	0	16	13	3	25	23	2	34	30	4	16	15	1	27	25	2	25	24	1	28	26	2	34	32	2	22	19	3	15	15	0
Contig118291_12019	Contig118291	12019	12019	+	22	17	5	19	16	3	24	23	1	28	24	4	14	12	2	19	18	1	17	15	2	28	26	2	24	18	6	39	36	3	42	32	10	20	16	4	34	28	6	34	28	6	45	43	2	39	30	9	26	23	3	16	14	2
Contig118291_12064	Contig118291	12064	12064	+	24	20	4	18	18	0	20	18	2	31	30	1	19	16	3	12	11	1	24	24	0	22	20	2	21	19	2	50	46	4	55	51	4	12	7	5	36	34	2	32	30	2	53	50	3	47	44	3	41	37	4	21	20	1
Contig118291_12275	Contig118291	12275	12275	+	22	16	6	16	15	1	21	21	0	23	23	0	14	13	1	15	8	7	25	25	0	15	9	6	30	29	1	35	33	2	57	53	4	20	17	3	43	39	4	51	48	3	40	31	9	59	54	5	28	26	2	22	19	3
Contig118291_12290	Contig118291	12290	12290	+	27	26	1	19	19	0	24	22	2	21	20	1	17	15	2	15	15	0	17	16	1	14	14	0	28	26	2	43	37	6	44	36	8	19	19	0	37	34	3	39	36	3	39	39	0	48	44	4	31	31	0	24	23	1
Contig1184_14643	Contig1184	14643	14643	+	18	14	4	13	12	1	30	23	7	22	19	3	15	13	2	13	12	1	19	19	0	23	18	5	29	24	5	17	17	0	26	23	3	22	22	0	38	34	4	36	34	2	35	32	3	30	26	4	29	28	1	25	24	1
Contig1184_14654	Contig1184	14654	14654	+	21	20	1	13	13	0	30	27	3	24	23	1	17	15	2	13	10	3	21	21	0	24	22	2	30	27	3	14	13	1	24	21	3	18	16	2	35	34	1	44	43	1	30	21	9	29	26	3	26	24	2	24	21	3
Contig118406_918	Contig118406	918	918	+	19	16	3	21	18	3	28	23	5	16	14	2	24	15	9	21	20	1	23	19	4	19	15	4	29	18	11	17	14	3	15	15	0	19	13	6	20	16	4	27	27	0	21	15	6	23	18	5	16	15	1	22	13	9
Contig118490_954	Contig118490	954	954	+	24	24	0	27	27	0	22	22	0	27	26	1	15	15	0	15	15	0	19	19	0	23	21	2	29	29	0	32	32	0	41	40	1	24	24	0	36	36	0	37	36	1	43	43	0	45	41	4	33	33	0	29	24	5
Contig118490_1045	Contig118490	1045	1045	+	16	14	2	16	16	0	24	22	2	13	13	0	12	10	2	13	12	1	19	18	1	18	18	0	17	6	11	27	15	12	28	17	11	13	4	9	18	0	18	34	34	0	31	31	0	27	26	1	28	28	0	15	6	9
Contig118490_1211	Contig118490	1211	1211	+	16	16	0	25	25	0	23	20	3	27	24	3	18	16	2	7	7	0	22	22	0	25	23	2	28	27	1	36	33	3	47	45	2	20	13	7	38	38	0	39	38	1	42	42	0	51	50	1	36	36	0	29	28	1
Contig118490_1221	Contig118490	1221	1221	+	17	16	1	22	21	1	25	24	1	23	20	3	14	14	0	9	8	1	28	28	0	28	28	0	24	22	2	38	33	5	50	48	2	19	17	2	37	36	1	41	41	0	44	42	2	51	47	4	41	40	1	27	26	1
Contig118497_775	Contig118497	775	775	+	11	0	11	30	13	17	20	13	7	26	9	17	14	1	13	13	4	9	17	0	17	24	2	22	16	5	11	26	5	21	16	10	6	11	10	1	19	5	14	20	14	6	16	1	15	20	8	12	25	16	9	21	21	0
Contig118497_788	Contig118497	788	788	+	14	9	5	24	11	13	24	16	8	19	13	6	11	5	6	14	11	3	17	9	8	24	13	11	19	12	7	22	14	8	16	14	2	10	5	5	19	13	6	22	10	12	18	16	2	20	14	6	22	10	12	15	4	11
Contig118497_818	Contig118497	818	818	+	12	11	1	26	25	1	32	31	1	25	23	2	26	24	2	17	12	5	20	20	0	19	16	3	16	12	4	13	9	4	17	15	2	22	20	2	24	21	3	21	20	1	17	17	0	19	17	2	24	22	2	15	15	0
Contig118497_833	Contig118497	833	833	+	19	18	1	33	30	3	25	25	0	31	27	4	27	22	5	17	14	3	22	21	1	23	20	3	25	23	2	24	17	7	25	23	2	22	22	0	33	31	2	22	19	3	20	20	0	24	22	2	18	17	1	19	17	2
Contig118497_1139	Contig118497	1139	1139	+	26	12	14	29	15	14	36	19	17	35	22	13	21	7	14	14	5	9	21	10	11	28	24	4	29	8	21	40	14	26	20	5	15	20	10	10	31	8	23	17	10	7	24	16	8	33	10	23	23	15	8	27	13	14
Contig118497_1247	Contig118497	1247	1247	+	16	16	0	27	26	1	24	23	1	30	29	1	11	10	1	22	20	2	21	20	1	18	18	0	31	28	3	35	33	2	23	21	2	14	13	1	29	27	2	26	24	2	24	23	1	33	30	3	21	20	1	20	19	1
Contig118497_1291	Contig118497	1291	1291	+	8	7	1	32	26	6	22	19	3	30	27	3	18	13	5	18	16	2	25	20	5	19	14	5	26	21	5	36	26	10	28	22	6	16	13	3	30	21	9	25	20	5	24	20	4	44	40	4	20	16	4	21	18	3
Contig118497_1326	Contig118497	1326	1326	+	19	14	5	39	27	12	39	31	8	30	25	5	22	16	6	19	16	3	27	19	8	17	16	1	29	24	5	27	17	10	31	27	4	23	17	6	34	26	8	30	23	7	35	32	3	47	35	12	31	25	6	24	12	12
Contig118497_1395	Contig118497	1395	1395	+	12	12	0	20	15	5	34	33	1	33	31	2	20	20	0	11	10	1	20	18	2	14	13	1	26	25	1	29	26	3	34	32	2	16	14	2	34	33	1	31	26	5	17	16	1	29	26	3	23	21	2	22	19	3
Contig118497_1402	Contig118497	1402	1402	+	9	1	8	16	7	9	23	8	15	22	15	7	12	3	9	10	1	9	13	0	13	10	0	10	18	8	10	20	13	7	30	19	11	12	8	4	22	8	14	21	18	3	12	0	12	17	4	13	17	6	11	17	13	4
Contig118497_1795	Contig118497	1795	1795	+	22	20	2	32	31	1	27	26	1	32	32	0	22	22	0	19	15	4	30	27	3	28	25	3	35	31	4	28	25	3	24	22	2	23	23	0	30	29	1	30	30	0	18	17	1	28	27	1	19	19	0	24	23	1
Contig118497_1808	Contig118497	1808	1808	+	21	19	2	32	29	3	24	24	0	26	26	0	21	18	3	20	19	1	31	29	2	25	24	1	32	28	4	26	24	2	22	22	0	24	20	4	26	26	0	25	24	1	14	14	0	23	23	0	19	17	2	26	24	2
Contig118510_2989	Contig118510	2989	2989	+	27	26	1	19	18	1	27	26	1	25	24	1	12	12	0	15	14	1	25	25	0	21	18	3	21	19	2	34	28	6	56	53	3	13	9	4	37	32	5	44	43	1	48	45	3	54	50	4	32	28	4	27	24	3
Contig118510_3019	Contig118510	3019	3019	+	27	25	2	12	11	1	24	23	1	27	27	0	21	20	1	19	18	1	30	23	7	26	25	1	22	20	2	41	37	4	56	49	7	15	12	3	45	44	1	44	42	2	52	49	3	55	52	3	41	40	1	21	19	2
Contig118510_3058	Contig118510	3058	3058	+	33	32	1	19	18	1	24	24	0	31	31	0	16	16	0	15	15	0	25	22	3	29	26	3	19	19	0	48	48	0	63	63	0	23	21	2	47	46	1	42	41	1	52	51	1	52	48	4	41	38	3	28	27	1
Contig118510_3062	Contig118510	3062	3062	+	35	32	3	22	21	1	28	26	2	31	31	0	15	14	1	15	14	1	27	26	1	30	27	3	21	18	3	47	45	2	66	65	1	21	18	3	49	49	0	40	36	4	54	50	4	50	48	2	38	38	0	24	22	2
Contig118963_16	Contig118963	16	16	+	16	7	9	19	12	7	17	13	4	18	14	4	12	8	4	16	7	9	11	9	2	17	11	6	18	6	12	11	6	5	9	9	0	17	8	9	13	9	4	18	10	8	16	7	9	19	16	3	13	8	5	18	6	12
Contig119313_2652	Contig119313	2652	2652	+	27	22	5	23	17	6	19	18	1	17	17	0	17	14	3	8	7	1	30	28	2	20	18	2	18	16	2	37	30	7	35	33	2	23	21	2	37	35	2	40	38	2	39	35	4	39	32	7	29	26	3	26	23	3
Contig119313_2663	Contig119313	2663	2663	+	32	23	9	24	16	8	25	22	3	27	25	2	26	18	8	12	9	3	33	30	3	27	26	1	30	18	12	49	38	11	35	32	3	30	23	7	45	42	3	50	45	5	50	44	6	52	44	8	36	28	8	30	23	7
Contig119359_6787	Contig119359	6787	6787	+	25	22	3	17	14	3	16	16	0	14	13	1	13	12	1	17	17	0	19	19	0	17	15	2	22	12	10	20	20	0	24	23	1	22	20	2	34	31	3	26	25	1	30	27	3	25	25	0	22	19	3	14	12	2
Contig1194_24860	Contig1194	24860	24860	+	19	19	0	14	13	1	15	13	2	16	16	0	19	17	2	16	12	4	21	21	0	21	20	1	22	19	3	19	18	1	28	26	2	22	19	3	34	28	6	43	42	1	48	45	3	38	31	7	20	17	3	16	15	1
Contig1194_34559	Contig1194	34559	34559	+	20	18	2	12	6	6	12	9	3	28	26	2	19	16	3	14	11	3	22	17	5	21	19	2	26	23	3	16	4	12	24	21	3	16	11	5	34	29	5	24	19	5	46	35	11	31	29	2	24	23	1	17	14	3
Contig1194_34578	Contig1194	34578	34578	+	26	23	3	23	22	1	23	22	1	29	27	2	18	14	4	14	13	1	35	33	2	18	16	2	25	13	12	32	29	3	29	24	5	21	19	2	29	22	7	31	24	7	43	39	4	37	33	4	26	23	3	28	21	7
Contig1194_34597	Contig1194	34597	34597	+	25	22	3	21	16	5	18	18	0	30	27	3	14	13	1	14	12	2	36	33	3	23	23	0	27	25	2	31	27	4	29	28	1	24	20	4	23	21	2	47	43	4	48	42	6	41	33	8	29	28	1	33	31	2
Contig1194_34747	Contig1194	34747	34747	+	13	3	10	19	10	9	20	11	9	26	15	11	17	9	8	17	12	5	22	7	15	23	15	8	20	9	11	35	18	17	17	5	12	14	3	11	18	6	12	37	14	23	28	15	13	31	14	17	22	7	15	20	11	9
Contig119414_1483	Contig119414	1483	1483	+	15	7	8	15	15	0	11	9	2	16	16	0	12	8	4	15	9	6	15	14	1	18	12	6	2	1	1	24	18	6	32	27	5	16	12	4	28	17	11	25	25	0	38	32	6	29	19	10	22	20	2	16	13	3
Contig119462_6252	Contig119462	6252	6252	+	64	55	9	37	36	1	61	55	6	62	52	10	61	46	15	52	45	7	62	52	10	56	51	5	55	41	14	68	61	7	45	38	7	43	31	12	57	47	10	53	48	5	47	39	8	53	42	11	35	32	3	61	51	10
Contig1195_18814	Contig1195	18814	18814	+	16	16	0	16	14	2	11	7	4	14	13	1	16	15	1	10	8	2	17	17	0	13	13	0	15	14	1	14	13	1	14	14	0	16	16	0	22	20	2	26	25	1	22	21	1	26	25	1	12	12	0	17	17	0
Contig1195_18938	Contig1195	18938	18938	+	31	29	2	24	22	2	22	20	2	29	28	1	23	22	1	18	18	0	27	25	2	29	29	0	31	29	2	45	45	0	26	26	0	28	27	1	45	43	2	36	22	14	46	43	3	42	42	0	28	27	1	38	36	2
Contig1195_18947	Contig1195	18947	18947	+	32	29	3	23	22	1	22	21	1	25	24	1	19	19	0	16	14	2	25	21	4	30	29	1	30	29	1	44	41	3	25	23	2	29	24	5	44	43	1	29	27	2	39	39	0	35	32	3	25	22	3	37	33	4
Contig1195_18969	Contig1195	18969	18969	+	15	13	2	20	19	1	17	16	1	18	17	1	11	11	0	12	11	1	18	18	0	14	14	0	20	18	2	22	22	0	15	15	0	16	12	4	26	26	0	22	19	3	25	23	2	24	23	1	13	11	2	22	18	4
Contig119547_1707	Contig119547	1707	1707	+	13	13	0	13	12	1	14	13	1	11	10	1	13	13	0	11	11	0	21	21	0	13	13	0	17	16	1	21	21	0	24	24	0	13	13	0	15	15	0	18	18	0	19	19	0	21	20	1	26	25	1	15	14	1
Contig1197_7793	Contig1197	7793	7793	+	22	16	6	28	19	9	24	11	13	22	12	10	18	10	8	23	15	8	24	12	12	21	17	4	25	16	9	20	13	7	24	14	10	22	17	5	25	13	12	31	14	17	32	18	14	29	12	17	19	14	5	19	14	5
Contig1197_17566	Contig1197	17566	17566	+	26	25	1	14	14	0	20	16	4	27	26	1	18	18	0	15	15	0	29	29	0	27	26	1	25	24	1	40	38	2	43	41	2	17	15	2	34	30	4	41	38	3	46	44	2	45	44	1	30	29	1	24	21	3
Contig1197_17577	Contig1197	17577	17577	+	31	30	1	13	12	1	25	25	0	26	25	1	20	20	0	20	19	1	34	33	1	28	28	0	34	34	0	45	42	3	53	51	2	24	23	1	38	35	3	47	46	1	44	43	1	44	43	1	43	43	0	27	25	2
Contig1197_17586	Contig1197	17586	17586	+	27	26	1	16	16	0	20	19	1	18	16	2	24	23	1	21	21	0	33	32	1	27	27	0	28	25	3	40	23	17	57	55	2	22	22	0	39	37	2	46	45	1	54	53	1	45	44	1	39	37	2	21	20	1
Contig1197_17596	Contig1197	17596	17596	+	23	21	2	18	18	0	18	18	0	21	21	0	19	17	2	16	16	0	31	30	1	23	22	1	29	27	2	42	39	3	58	55	3	19	19	0	37	24	13	41	41	0	51	50	1	46	42	4	40	37	3	24	24	0
Contig1197_17737	Contig1197	17737	17737	+	24	21	3	22	21	1	23	23	0	25	24	1	11	11	0	21	20	1	22	21	1	17	17	0	32	31	1	40	39	1	42	42	0	19	18	1	39	38	1	35	32	3	40	40	0	41	39	2	30	29	1	32	32	0
Contig119702_1275	Contig119702	1275	1275	+	22	22	0	14	14	0	15	15	0	25	23	2	13	12	1	8	8	0	20	17	3	21	18	3	23	22	1	36	34	2	31	31	0	20	20	0	24	23	1	32	30	2	38	36	2	38	35	3	19	19	0	24	23	1
Contig119702_1310	Contig119702	1310	1310	+	19	17	2	17	16	1	15	14	1	22	20	2	14	13	1	9	9	0	23	23	0	14	13	1	17	17	0	17	11	6	26	25	1	17	16	1	28	28	0	27	27	0	38	37	1	26	25	1	34	30	4	16	16	0
Contig119702_1325	Contig119702	1325	1325	+	19	17	2	14	14	0	15	15	0	20	19	1	13	11	2	7	7	0	21	19	2	14	14	0	13	10	3	22	21	1	29	27	2	18	16	2	24	22	2	29	28	1	42	37	5	29	26	3	31	28	3	15	15	0
Contig119778_1039	Contig119778	1039	1039	+	29	29	0	17	16	1	31	31	0	39	35	4	19	18	1	24	24	0	39	37	2	31	29	2	25	25	0	54	51	3	67	66	1	24	24	0	63	60	3	46	45	1	49	46	3	65	63	2	44	43	1	28	27	1
Contig119778_1041	Contig119778	1041	1041	+	29	18	11	17	12	5	30	28	2	37	36	1	19	7	12	21	15	6	34	34	0	24	22	2	23	23	0	54	52	2	70	67	3	21	21	0	57	55	2	43	42	1	48	25	23	62	32	30	41	26	15	23	23	0
Contig119778_1054	Contig119778	1054	1054	+	22	21	1	18	17	1	30	30	0	30	30	0	20	20	0	14	13	1	33	33	0	19	19	0	22	21	1	44	42	2	58	58	0	19	19	0	41	41	0	41	41	0	44	42	2	51	48	3	32	32	0	24	23	1
Contig119778_1081	Contig119778	1081	1081	+	18	18	0	13	13	0	15	15	0	26	25	1	19	19	0	19	19	0	21	19	2	16	15	1	24	24	0	31	31	0	44	44	0	15	15	0	28	28	0	36	35	1	36	33	3	54	51	3	30	27	3	18	18	0
Contig119778_1086	Contig119778	1086	1086	+	22	21	1	17	16	1	16	16	0	26	25	1	15	15	0	22	22	0	21	21	0	18	16	2	25	24	1	30	30	0	47	47	0	15	14	1	30	29	1	36	35	1	37	25	12	54	52	2	35	33	2	17	16	1
Contig119778_1093	Contig119778	1093	1093	+	25	23	2	19	19	0	18	18	0	27	26	1	18	18	0	21	19	2	23	21	2	24	22	2	27	25	2	32	30	2	50	46	4	17	16	1	39	37	2	36	34	2	46	42	4	49	48	1	31	31	0	17	16	1
Contig119778_1269	Contig119778	1269	1269	+	28	27	1	21	21	0	19	16	3	24	22	2	21	21	0	18	17	1	31	29	2	28	28	0	22	21	1	38	37	1	41	40	1	15	14	1	32	31	1	43	43	0	50	47	3	41	37	4	26	26	0	30	29	1
Contig119778_1276	Contig119778	1276	1276	+	25	24	1	18	18	0	20	8	12	22	22	0	23	23	0	20	19	1	28	27	1	24	14	10	23	0	23	36	36	0	32	21	11	18	7	11	34	32	2	39	0	39	50	22	28	41	38	3	33	14	19	30	15	15
Contig119778_1348	Contig119778	1348	1348	+	26	26	0	25	24	1	24	21	3	25	24	1	17	16	1	23	21	2	35	33	2	27	14	13	28	28	0	56	53	3	34	32	2	19	12	7	40	38	2	36	34	2	43	42	1	44	41	3	33	31	2	17	17	0
Contig119778_1354	Contig119778	1354	1354	+	29	29	0	29	26	3	29	29	0	27	26	1	20	20	0	26	25	1	32	31	1	26	24	2	29	24	5	49	47	2	34	32	2	20	13	7	42	42	0	46	45	1	44	44	0	42	41	1	34	31	3	21	19	2
Contig119778_2331	Contig119778	2331	2331	+	20	20	0	22	22	0	15	15	0	21	21	0	13	13	0	13	13	0	27	27	0	12	12	0	21	21	0	33	31	2	16	16	0	15	14	1	27	27	0	26	24	2	28	27	1	27	26	1	27	25	2	17	16	1
Contig119778_2978	Contig119778	2978	2978	+	16	13	3	13	8	5	17	13	4	19	15	4	11	10	1	8	8	0	21	13	8	11	10	1	19	17	2	22	18	4	25	17	8	13	12	1	23	20	3	28	22	6	28	23	5	30	26	4	18	17	1	20	15	5
Contig1198_7667	Contig1198	7667	7667	+	17	16	1	17	16	1	15	14	1	13	13	0	17	14	3	11	11	0	15	14	1	17	15	2	16	15	1	10	10	0	3	3	0	18	16	2	15	14	1	19	17	2	16	16	0	12	11	1	16	15	1	19	16	3
Contig11982_915	Contig11982	915	915	+	16	16	0	13	13	0	22	22	0	15	15	0	10	10	0	15	15	0	16	15	1	19	19	0	21	19	2	17	17	0	25	25	0	16	15	1	25	24	1	23	23	0	23	22	1	20	19	1	28	27	1	18	16	2
Contig11982_917	Contig11982	917	917	+	19	19	0	14	14	0	23	23	0	16	16	0	13	13	0	20	19	1	18	16	2	22	20	2	21	20	1	21	20	1	25	23	2	22	22	0	25	23	2	25	23	2	23	23	0	21	19	2	29	29	0	22	22	0
Contig11982_1010	Contig11982	1010	1010	+	15	15	0	17	14	3	19	18	1	13	13	0	13	12	1	12	9	3	20	20	0	12	11	1	24	24	0	18	16	2	28	28	0	14	14	0	21	19	2	17	15	2	17	16	1	22	22	0	19	18	1	20	19	1
Contig119857_1117	Contig119857	1117	1117	+	14	11	3	21	16	5	10	7	3	21	20	1	15	8	7	15	10	5	13	12	1	12	9	3	28	21	7	18	14	4	20	17	3	10	6	4	28	22	6	35	33	2	22	19	3	31	28	3	14	10	4	17	12	5
Contig1200_2301	Contig1200	2301	2301	+	20	20	0	11	9	2	10	9	1	14	12	2	10	9	1	15	14	1	15	15	0	8	7	1	19	16	3	11	9	2	7	7	0	17	17	0	14	13	1	15	15	0	14	13	1	10	10	0	13	13	0	24	23	1
Contig1200_5114	Contig1200	5114	5114	+	71	60	11	38	30	8	47	40	7	37	31	6	54	36	18	58	47	11	48	41	7	48	44	4	59	44	15	47	39	8	44	40	4	63	48	15	66	57	9	57	49	8	57	54	3	56	51	5	50	42	8	47	42	5
Contig1200_5131	Contig1200	5131	5131	+	55	51	4	29	22	7	30	25	5	25	25	0	34	31	3	47	41	6	28	22	6	19	16	3	36	33	3	34	28	6	32	27	5	38	32	6	51	46	5	45	42	3	45	38	7	39	36	3	26	24	2	33	27	6
Contig1200_5133	Contig1200	5133	5133	+	51	50	1	28	24	4	25	25	0	22	18	4	28	24	4	43	41	2	17	15	2	16	16	0	32	31	1	29	25	4	27	24	3	33	32	1	52	48	4	44	39	5	43	39	4	41	38	3	21	19	2	29	27	2
Contig120025_1212	Contig120025	1212	1212	+	25	25	0	18	9	9	29	27	2	22	21	1	22	18	4	24	24	0	34	31	3	37	35	2	44	41	3	59	55	4	32	32	0	20	17	3	38	36	2	44	39	5	54	52	2	42	38	4	43	40	3	44	41	3
Contig120025_1299	Contig120025	1299	1299	+	29	29	0	16	15	1	23	23	0	23	23	0	23	23	0	23	20	3	27	27	0	29	29	0	31	30	1	41	40	1	38	38	0	15	15	0	46	46	0	50	48	2	49	49	0	47	45	2	44	43	1	22	22	0
Contig120025_1308	Contig120025	1308	1308	+	26	25	1	14	14	0	17	14	3	20	18	2	20	18	2	18	17	1	21	21	0	27	26	1	32	32	0	40	37	3	42	40	2	16	15	1	41	40	1	49	47	2	48	47	1	50	50	0	40	39	1	22	22	0
Contig120057_1102	Contig120057	1102	1102	+	10	6	4	16	14	2	15	13	2	17	13	4	10	5	5	19	15	4	21	16	5	23	19	4	17	14	3	22	20	2	30	21	9	12	12	0	26	19	7	32	29	3	24	22	2	28	24	4	13	12	1	21	14	7
Contig1201_3204	Contig1201	3204	3204	+	48	44	4	57	57	0	36	33	3	42	41	1	44	41	3	48	45	3	36	35	1	37	36	1	39	37	2	12	12	0	9	9	0	36	35	1	31	30	1	37	36	1	21	19	2	17	16	1	20	18	2	29	28	1
Contig120149_48	Contig120149	48	48	+	17	16	1	10	10	0	15	15	0	21	20	1	11	10	1	17	16	1	22	21	1	15	15	0	17	16	1	30	30	0	28	28	0	10	10	0	30	28	2	35	35	0	25	25	0	27	26	1	13	13	0	17	17	0
Contig120149_68	Contig120149	68	68	+	17	17	0	15	14	1	17	17	0	16	16	0	10	9	1	16	16	0	20	20	0	15	15	0	11	11	0	23	23	0	22	22	0	12	12	0	25	24	1	20	20	0	25	24	1	24	24	0	17	15	2	13	12	1
Contig120320_3117	Contig120320	3117	3117	+	16	16	0	16	16	0	16	16	0	18	18	0	14	14	0	6	5	1	18	18	0	16	16	0	13	13	0	33	32	1	49	46	3	16	16	0	27	25	2	31	29	2	30	30	0	29	27	2	28	28	0	14	14	0
Contig120355_2714	Contig120355	2714	2714	+	17	14	3	18	16	2	23	18	5	17	15	2	15	13	2	18	17	1	16	15	1	17	14	3	18	12	6	27	25	2	20	16	4	14	9	5	28	22	6	29	26	3	25	24	1	29	28	1	25	19	6	13	13	0
Contig120355_2735	Contig120355	2735	2735	+	20	20	0	14	12	2	20	18	2	20	19	1	22	19	3	12	11	1	16	13	3	16	16	0	23	18	5	25	23	2	26	22	4	10	10	0	35	33	2	33	30	3	35	32	3	35	32	3	18	17	1	20	18	2
Contig120355_2757	Contig120355	2757	2757	+	25	23	2	17	16	1	16	16	0	15	15	0	12	11	1	11	11	0	23	22	1	22	22	0	20	19	1	30	29	1	28	28	0	15	15	0	30	29	1	32	32	0	34	34	0	34	33	1	19	19	0	20	20	0
Contig120355_2788	Contig120355	2788	2788	+	14	14	0	12	12	0	10	10	0	18	18	0	12	12	0	16	16	0	15	15	0	16	16	0	14	12	2	16	15	1	21	20	1	15	14	1	29	29	0	28	27	1	24	24	0	30	28	2	20	20	0	20	20	0
Contig12036_249	Contig12036	249	249	+	22	9	13	13	6	7	15	6	9	28	16	12	14	11	3	13	9	4	16	7	9	13	11	2	29	15	14	21	11	10	27	7	20	14	2	12	32	16	16	35	20	15	23	11	12	33	8	25	20	11	9	14	8	6
Contig12036_444	Contig12036	444	444	+	19	19	0	17	16	1	26	24	2	29	27	2	16	16	0	20	20	0	19	19	0	17	17	0	23	22	1	29	28	1	45	43	2	20	20	0	35	33	2	39	35	4	44	43	1	39	35	4	31	30	1	17	16	1
Contig12036_456	Contig12036	456	456	+	25	24	1	18	17	1	28	27	1	22	22	0	14	13	1	21	19	2	22	22	0	16	15	1	19	18	1	39	37	2	51	47	4	20	20	0	38	37	1	37	33	4	42	42	0	45	43	2	31	28	3	17	15	2
Contig120387_1138	Contig120387	1138	1138	+	13	11	2	11	10	1	12	11	1	14	14	0	12	11	1	10	10	0	17	17	0	10	10	0	16	16	0	10	10	0	6	5	1	17	15	2	25	24	1	21	21	0	13	13	0	14	14	0	19	19	0	21	19	2
