#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig84	17504	CG	.	.	.	3	4	32
Contig84	17542	CG	1	3	33	0	2	37
Contig84	17547	CG	.	.	.	0	2	37
Contig84	17584	CG	1	2	37	0	1	37
Contig84	17721	CG	0	1	37	0	2	29
Contig84	17766	CG	.	.	.	3	3	33
Contig84	18036	CG	0	2	37	0	1	37
Contig84	18086	CG	2	3	35	.	.	.
Contig84	18088	CG	1	2	37	.	.	.
Contig84	18092	CG	2	3	37	1	1	37
Contig84	18175	CG	1	1	37	0	2	37
Contig84	18635	CG	0	1	37	1	3	35
Contig84	19012	CG	2	2	37	0	1	33
Contig84	19601	CG	1	1	37	2	13	35
Contig84	19671	CG	.	.	.	5	8	32
Contig84	20104	CG	3	8	34	0	1	37
Contig84	20108	CG	3	7	34	0	1	37
Contig84	20122	CG	6	8	35	.	.	.
Contig84	20401	CG	0	1	37	0	1	37
Contig84	20872	CG	3	5	33	0	2	37
Contig84	20884	CG	0	2	30	0	2	37
Contig84	20888	CG	0	1	27	0	1	37
Contig84	20928	CG	0	1	37	1	3	33
Contig84	20977	CG	0	1	37	1	1	27
Contig84	21259	CG	1	1	33	1	1	27
Contig84	21318	CG	0	1	37	0	1	37
Contig84	21445	CG	.	.	.	1	2	32
Contig84	21754	CG	.	.	.	4	7	32
Contig84	22529	CG	0	2	37	.	.	.
Contig84	22533	CG	0	2	37	.	.	.
Contig84	22738	CG	1	3	33	.	.	.
Contig84	22747	CG	0	2	35	.	.	.
Contig84	23247	CG	2	3	30	0	3	35
Contig84	23258	CG	0	3	33	0	2	37
Contig84	23463	CG	1	1	27	0	1	37
Contig84	24035	CG	2	6	36	0	1	37
Contig84	24200	CG	3	3	33	.	.	.
Contig84	24627	CG	0	2	35	.	.	.
Contig84	24871	CG	0	1	37	0	1	33
Contig84	25034	CG	0	1	37	0	1	37
Contig84	25081	CG	1	2	32	.	.	.
Contig84	25508	CG	2	2	30	.	.	.
Contig84	25568	CG	0	1	27	1	2	27
Contig84	25586	CG	0	1	33	0	1	27
Contig84	25799	CG	.	.	.	1	2	30
Contig84	25824	CG	.	.	.	0	2	37
Contig84	26775	CG	0	2	37	.	.	.
Contig84	26782	CG	0	2	32	2	3	35
Contig84	28149	CG	0	1	37	2	2	29
Contig84	28227	CG	0	1	37	0	2	32
Contig84	28380	CG	1	2	32	.	.	.
Contig84	28622	CG	3	5	35	0	1	37
Contig84	28631	CG	0	2	37	0	4	32
Contig84	28720	CG	1	2	37	.	.	.
Contig84	28879	CG	.	.	.	2	2	30
Contig84	29002	CG	2	2	37	0	1	37
Contig84	29197	CG	1	1	37	0	1	37
Contig84	29291	CG	1	2	32	.	.	.
Contig84	29512	CG	0	1	37	6	6	37
Contig84	29621	CG	0	1	37	0	1	37
Contig84	29624	CG	0	1	37	0	1	37
Contig84	29646	CG	.	.	.	0	2	32
Contig84	29672	CG	.	.	.	2	4	34
Contig84	29674	CG	.	.	.	0	4	37
Contig84	29769	CG	0	1	37	0	1	33
Contig84	29792	CG	0	1	37	0	1	37
Contig84	29845	CG	0	2	29	.	.	.
Contig84	29861	CG	0	1	37	0	1	37
Contig84	29865	CG	0	1	37	0	1	33
Contig84	30049	CG	2	2	35	0	1	37
Contig84	30331	CG	0	1	37	0	1	37
Contig84	30398	CG	0	2	37	.	.	.
Contig84	30840	CG	2	2	37	1	3	37
Contig84	31431	CG	.	.	.	2	4	37
Contig84	31446	CG	.	.	.	2	3	32
Contig84	33186	CG	0	1	37	0	1	37
Contig84	33193	CG	0	1	37	0	2	37
Contig84	33211	CG	.	.	.	0	2	37
Contig84	33219	CG	.	.	.	0	3	35
Contig84	33672	CG	0	1	27	0	1	37
Contig84	33719	CG	.	.	.	4	5	35
Contig84	33747	CG	.	.	.	1	4	32
Contig84	33986	CG	8	11	35	2	3	37
Contig84	34005	CG	8	13	36	4	5	36
Contig84	34018	CG	0	5	35	.	.	.
Contig84	34038	CG	2	3	33	.	.	.
Contig84	34129	CG	7	15	36	24	27	35
Contig84	34169	CG	1	2	32	1	1	37
Contig84	34682	CG	2	2	37	12	14	35
Contig84	34718	CG	2	2	32	2	2	35
Contig84	34739	CG	4	4	37	7	8	34
Contig84	35866	CG	.	.	.	0	2	37
Contig84	35876	CG	1	1	27	0	2	35
Contig84	36279	CG	1	2	35	.	.	.
Contig84	36411	CG	1	1	33	0	1	37
Contig84	37566	CG	0	1	37	0	2	37
Contig84	37569	CG	0	1	37	0	1	37
Contig84	38167	CG	.	.	.	1	2	37
Contig84	38216	CG	.	.	.	0	2	37
Contig84	38221	CG	.	.	.	0	2	37
Contig84	38333	CG	2	2	37	.	.	.
Contig84	38516	CG	.	.	.	0	2	32
Contig84	38617	CG	.	.	.	0	2	37
Contig84	39011	CG	0	1	37	1	1	33
Contig84	39687	CG	.	.	.	2	3	33
Contig84	39889	CG	0	1	37	0	1	37
Contig84	40023	CG	0	2	37	0	1	37
Contig84	40030	CG	0	1	37	0	1	37
Contig84	40278	CG	.	.	.	1	2	37
Contig84	40353	CG	.	.	.	0	3	37
Contig84	40953	CG	2	2	37	.	.	.
Contig84	41207	CG	.	.	.	2	2	37
Contig84	41224	CG	.	.	.	2	3	33
Contig84	41239	CG	.	.	.	4	4	37
Contig84	42365	CG	0	1	37	1	1	37
Contig84	42810	CG	1	3	37	0	1	37
Contig84	42844	CG	0	3	37	.	.	.
Contig84	42874	CG	1	3	37	.	.	.
Contig84	42882	CG	3	3	35	.	.	.
Contig84	42950	CG	0	2	35	1	1	37
Contig84	43419	CG	3	4	31	.	.	.
Contig84	43683	CG	.	.	.	3	3	30
Contig84	44278	CG	.	.	.	1	3	30
Contig84	44313	CG	0	1	37	1	1	33
Contig84	44913	CG	1	2	35	0	1	37
Contig84	45175	CG	.	.	.	3	4	34
Contig84	45191	CG	.	.	.	2	5	34
Contig84	45278	CG	1	1	37	1	3	37
Contig84	45420	CG	0	1	37	1	2	37
Contig84	46894	CG	1	1	27	1	1	33
Contig84	46913	CG	1	1	37	5	5	31
Contig84	47133	CG	.	.	.	2	2	35
Contig84	47146	CG	1	1	37	1	1	37
Contig84	47156	CG	1	1	37	2	2	37
Contig84	47350	CG	0	1	37	0	1	33
Contig84	47364	CG	.	.	.	1	2	32
Contig84	47941	CG	1	2	37	0	1	37
Contig84	48246	CG	1	1	37	5	6	34
Contig84	48336	CG	1	2	37	.	.	.
Contig84	48392	CG	1	1	37	1	3	37
Contig84	48422	CG	1	1	33	1	1	37
Contig84	48428	CG	1	1	37	1	2	37
Contig84	49111	CG	.	.	.	2	4	32
Contig84	49121	CG	.	.	.	1	2	32
Contig84	49766	CG	0	2	35	.	.	.
Contig84	49996	CG	1	2	37	.	.	.
Contig84	50299	CG	1	3	37	.	.	.
Contig84	50687	CG	0	2	37	.	.	.
Contig84	51510	CG	0	2	37	.	.	.
Contig84	52118	CG	0	1	37	1	1	37
Contig84	52405	CG	2	3	35	2	2	35
Contig84	52426	CG	3	3	37	1	1	37
Contig84	52477	CG	5	7	37	13	13	36
Contig84	52487	CG	5	6	36	9	9	35
Contig84	52594	CG	15	19	36	4	6	37
Contig84	52635	CG	12	14	36	12	15	35
Contig84	52675	CG	17	17	35	11	13	35
Contig84	52678	CG	15	18	35	13	16	36
Contig84	52681	CG	17	17	34	14	15	35
Contig84	52690	CG	23	25	36	12	13	35
Contig84	52708	CG	21	24	35	7	7	35
Contig84	52711	CG	4	28	36	8	8	35
Contig84	52738	CG	24	26	35	8	8	37
Contig84	52810	CG	25	29	35	17	18	36
Contig84	52819	CG	24	26	36	19	19	37
Contig84	52830	CG	21	22	36	17	19	36
Contig84	52843	CG	21	23	35	10	14	36
Contig84	52922	CG	7	10	35	6	9	34
Contig84	53012	CG	3	3	37	7	11	35
Contig84	53319	CG	1	1	37	2	4	36
Contig84	53376	CG	.	.	.	3	3	37
Contig84	53379	CG	.	.	.	3	3	37
Contig84	53403	CG	2	3	30	0	1	37
Contig84	54855	CG	1	1	37	1	1	37
Contig84	55007	CG	2	2	37	.	.	.
Contig84	55098	CG	1	1	37	1	4	34
Contig84	55283	CG	1	1	37	1	1	37
Contig84	55378	CG	2	2	37	2	2	30
Contig84	55406	CG	.	.	.	0	2	35
Contig84	55621	CG	.	.	.	1	2	35
Contig84	55654	CG	1	4	34	.	.	.
Contig84	55675	CG	.	.	.	1	2	35
Contig84	56923	CG	.	.	.	4	4	36
Contig84	56950	CG	4	4	37	1	3	37
Contig84	56977	CG	4	6	37	.	.	.
Contig84	57015	CG	2	2	37	1	5	37
Contig84	57043	CG	.	.	.	2	5	37
Contig84	57223	CG	.	.	.	2	2	37
Contig84	57235	CG	.	.	.	2	2	37
Contig84	57955	CG	1	1	37	4	5	34
Contig84	58144	CG	.	.	.	0	2	37
Contig84	58873	CG	.	.	.	4	5	33
Contig84	60903	CG	.	.	.	1	2	30
Contig84	61580	CG	0	3	37	0	1	33
Contig84	61583	CG	1	2	35	1	1	27
Contig84	61704	CG	7	10	37	1	1	37
Contig84	61791	CG	3	3	37	5	5	37
Contig84	61807	CG	6	6	36	9	9	35
Contig84	61816	CG	4	6	34	6	8	37
Contig84	61826	CG	4	4	34	4	4	36
Contig84	61880	CG	13	15	36	3	4	33
Contig84	61902	CG	24	24	35	4	6	32
Contig84	61908	CG	24	25	36	4	9	34
Contig84	61929	CG	7	7	35	12	12	35
Contig84	61942	CG	1	2	37	8	9	36
Contig84	62098	CG	7	7	36	1	1	37
Contig84	62105	CG	7	7	35	1	1	37
Contig84	62193	CG	4	4	34	1	1	37
Contig84	63772	CG	.	.	.	3	5	32
Contig84	64525	CG	1	2	37	1	1	33
Contig84	64601	CG	1	2	27	.	.	.
Contig84	64655	CG	.	.	.	0	2	37
Contig84	64680	CG	.	.	.	0	2	35
Contig84	64934	CG	0	2	32	0	1	37
Contig84	65697	CG	1	2	35	.	.	.
Contig84	66109	CG	.	.	.	1	2	32
Contig84	66385	CG	0	1	37	1	1	33
Contig84	66545	CG	.	.	.	2	4	37
Contig84	66908	CG	0	3	33	.	.	.
Contig84	67586	CG	.	.	.	6	6	33
Contig84	67701	CG	1	2	37	.	.	.
Contig84	67713	CG	0	2	37	0	1	37
Contig84	67764	CG	0	1	33	2	2	37
Contig84	67815	CG	1	1	27	0	1	37
Contig84	68057	CG	0	2	37	.	.	.
Contig84	68366	CG	1	5	35	.	.	.
Contig84	68531	CG	1	1	27	0	1	27
Contig84	68739	CG	0	1	37	2	8	36
Contig84	69050	CG	.	.	.	0	2	37
Contig84	69056	CG	.	.	.	0	2	32
Contig84	69494	CG	1	1	37	1	1	37
Contig84	69576	CG	1	2	32	0	1	37
Contig84	69750	CG	0	1	37	0	1	37
Contig84	69807	CG	1	2	37	1	1	37
Contig84	70107	CG	2	2	35	1	1	37
Contig84	70114	CG	1	2	37	0	1	37
Contig84	70116	CG	1	2	37	0	1	37
Contig84	70128	CG	0	1	37	1	2	37
Contig84	70139	CG	1	2	37	1	1	37
Contig84	70141	CG	0	2	37	1	1	37
Contig84	70155	CG	1	1	37	1	1	37
Contig84	70178	CG	1	1	37	1	2	37
Contig84	70447	CG	.	.	.	1	5	35
Contig84	70534	CG	.	.	.	2	3	37
Contig84	70565	CG	1	4	33	.	.	.
Contig84	70715	CG	1	2	35	.	.	.
Contig84	71086	CG	0	1	37	0	1	37
Contig84	71227	CG	2	3	33	0	1	37
Contig84	71249	CG	0	1	37	1	2	37
Contig84	71263	CG	0	1	37	0	2	35
Contig84	71670	CG	.	.	.	4	4	33
Contig84	71995	CG	0	2	37	.	.	.
Contig84	72072	CG	.	.	.	0	2	37
Contig84	72079	CG	.	.	.	0	2	35
Contig84	72338	CG	1	2	32	.	.	.
Contig84	72439	CG	0	3	32	.	.	.
Contig84	72624	CG	0	2	37	.	.	.
Contig84	72972	CG	.	.	.	2	3	33
Contig84	73502	CG	0	1	37	0	1	37
Contig84	73511	CG	0	1	37	0	1	37
Contig84	73517	CG	1	2	37	0	1	33
Contig84	73616	CG	.	.	.	1	2	32
Contig84	73618	CG	.	.	.	0	2	37
Contig84	73667	CG	0	3	30	.	.	.
Contig84	73729	CG	1	3	37	.	.	.
Contig84	73820	CG	0	1	27	0	3	37
Contig84	73831	CG	0	1	37	0	2	37
Contig84	73859	CG	1	3	37	.	.	.
Contig84	73877	CG	1	2	32	.	.	.
Contig84	73895	CG	0	3	35	.	.	.
Contig84	73921	CG	0	1	37	0	1	37
Contig84	74355	CG	0	2	37	.	.	.
Contig84	74389	CG	3	3	35	0	1	37
Contig84	74433	CG	0	1	37	0	2	37
Contig84	74470	CG	.	.	.	0	3	37
Contig84	74529	CG	0	2	37	0	1	37
Contig84	74538	CG	1	3	37	.	.	.
Contig84	74554	CG	1	1	37	0	1	27
Contig84	74619	CG	.	.	.	11	11	36
Contig84	74653	CG	.	.	.	0	2	37
Contig84	74675	CG	.	.	.	0	2	37
Contig84	74730	CG	.	.	.	0	2	37
Contig84	75169	CG	0	1	37	0	3	37
Contig84	75223	CG	.	.	.	0	2	37
Contig84	75294	CG	.	.	.	1	2	32
Contig84	75299	CG	.	.	.	2	3	37
Contig84	75379	CG	0	1	37	0	2	37
Contig84	75594	CG	.	.	.	0	2	37
Contig84	75791	CG	3	3	32	.	.	.
Contig84	75905	CG	0	1	37	0	1	37
Contig84	75907	CG	1	1	37	1	1	37
Contig84	75927	CG	0	1	37	0	2	32
Contig84	75932	CG	.	.	.	2	4	28
Contig84	75957	CG	0	1	37	0	1	37
Contig84	75966	CG	0	1	37	0	1	37
Contig84	76019	CG	1	1	37	1	1	37
Contig84	76620	CG	.	.	.	0	2	37
Contig84	76721	CG	1	1	37	1	1	37
Contig84	76971	CG	2	4	37	1	1	37
Contig84	77043	CG	0	2	37	.	.	.
Contig84	77143	CG	0	1	37	2	2	37
Contig84	77386	CG	0	2	37	.	.	.
Contig84	78001	CG	0	2	35	0	1	37
Contig84	78016	CG	.	.	.	1	2	37
Contig84	78227	CG	1	2	32	.	.	.
Contig84	78419	CG	2	2	27	.	.	.
Contig84	78452	CG	1	1	27	0	1	37
Contig84	78602	CG	.	.	.	2	2	32
Contig84	78683	CG	.	.	.	0	2	35
Contig84	78789	CG	0	1	37	0	1	37
Contig84	78828	CG	0	1	37	0	2	35
Contig84	78849	CG	.	.	.	0	2	37
Contig84	78871	CG	.	.	.	0	2	37
Contig84	79570	CG	.	.	.	2	5	31
Contig84	79580	CG	.	.	.	0	2	37
Contig84	79728	CG	2	2	37	.	.	.
Contig84	79857	CG	.	.	.	1	2	35
Contig84	80023	CG	0	2	37	.	.	.
Contig84	80047	CG	0	2	37	.	.	.
Contig84	80096	CG	0	1	37	1	1	27
Contig84	80283	CG	.	.	.	1	2	35
Contig84	80287	CG	.	.	.	1	2	35
Contig84	80730	CG	0	1	37	0	1	37
Contig84	80859	CG	2	2	32	0	1	33
Contig84	80873	CG	2	2	37	1	2	32
Contig84	80881	CG	1	1	37	0	1	37
Contig84	81029	CG	2	4	32	.	.	.
Contig84	81124	CG	.	.	.	1	2	37
Contig84	81181	CG	14	17	34	14	18	35
Contig84	81190	CG	7	12	35	15	19	35
Contig84	81200	CG	2	7	35	3	8	35
Contig84	81210	CG	2	4	29	1	6	37
Contig84	81218	CG	1	2	32	0	2	37
Contig84	81225	CG	1	1	37	5	5	37
Contig84	81241	CG	0	6	35	14	23	35
Contig84	81246	CG	4	8	35	18	23	36
Contig84	81276	CG	6	9	32	4	5	34
Contig84	81308	CG	.	.	.	9	9	36
Contig84	81320	CG	3	5	36	11	13	36
Contig84	81345	CG	4	10	35	20	25	35
Contig84	81354	CG	4	5	33	9	12	35
Contig84	81372	CG	.	.	.	0	2	35
Contig84	81413	CG	3	3	34	0	1	37
Contig84	81715	CG	1	2	32	0	1	27
Contig84	81728	CG	1	1	27	0	1	37
Contig84	82100	CG	.	.	.	0	2	37
Contig84	82141	CG	1	2	32	0	2	37
Contig84	82222	CG	.	.	.	4	4	33
Contig84	83357	CG	0	1	37	0	1	37
Contig84	84396	CG	.	.	.	1	2	32
Contig84	84567	CG	2	3	35	1	1	37
Contig84	84812	CG	1	2	37	2	5	35
Contig84	85005	CG	13	15	36	13	14	35
Contig84	85089	CG	1	3	37	.	.	.
Contig84	85091	CG	1	4	34	.	.	.
Contig84	85157	CG	.	.	.	4	4	37
Contig84	85166	CG	.	.	.	0	4	37
Contig84	85846	CG	.	.	.	0	2	37
Contig84	86029	CG	.	.	.	1	2	37
Contig84	86299	CG	4	4	34	.	.	.
Contig84	86897	CG	1	1	37	2	2	32
Contig84	86937	CG	.	.	.	3	3	29
Contig84	87188	CG	0	1	27	3	3	30
Contig84	87386	CG	6	9	35	1	1	37
Contig84	87411	CG	1	1	37	1	6	34
Contig84	87434	CG	1	1	37	2	3	37
Contig84	87463	CG	0	5	37	0	4	35
Contig84	87485	CG	2	28	35	2	10	35
Contig84	87489	CG	19	24	36	2	12	36
Contig84	87499	CG	9	14	35	1	3	37
Contig84	87502	CG	2	8	37	1	3	35
Contig84	87531	CG	1	1	37	0	3	35
Contig84	87805	CG	2	2	32	1	1	37
Contig84	87838	CG	2	6	36	0	1	37
Contig84	87850	CG	6	8	35	0	1	37
Contig84	87912	CG	1	1	27	11	13	37
Contig84	87933	CG	3	4	34	.	.	.
Contig84	87941	CG	4	5	37	.	.	.
Contig84	87949	CG	4	5	35	.	.	.
Contig84	87958	CG	3	5	36	.	.	.
Contig84	87966	CG	9	9	35	1	1	37
Contig84	87979	CG	8	10	34	0	1	37
Contig84	87987	CG	3	3	37	3	3	37
Contig84	87992	CG	.	.	.	2	2	37
Contig84	88014	CG	2	3	35	1	1	37
Contig84	88024	CG	2	3	35	0	1	37
Contig84	88029	CG	2	2	33	0	2	37
Contig84	88105	CG	0	2	37	.	.	.
Contig84	88141	CG	0	1	37	1	3	33
Contig84	88153	CG	0	1	37	0	1	37
Contig84	88253	CG	.	.	.	2	2	35
Contig84	88498	CG	0	2	37	0	1	37
Contig84	88537	CG	.	.	.	0	2	37
Contig84	88539	CG	.	.	.	0	2	37
Contig84	88544	CG	.	.	.	0	2	37
Contig84	88550	CG	.	.	.	0	2	37
Contig84	88557	CG	.	.	.	0	2	37
Contig84	88708	CG	0	2	33	0	1	27
Contig84	88932	CG	.	.	.	1	2	35
Contig84	89382	CG	1	1	37	0	1	33
Contig84	89449	CG	0	2	37	3	4	34
Contig84	89452	CG	.	.	.	3	6	37
Contig84	89693	CG	2	3	37	.	.	.
Contig84	90069	CG	4	4	32	.	.	.
Contig84	90514	CG	.	.	.	0	2	37
Contig84	91214	CG	.	.	.	0	2	37
Contig84	91434	CG	1	2	30	0	1	37
Contig84	91540	CG	.	.	.	0	3	37
Contig84	91767	CG	0	2	37	.	.	.
Contig84	91812	CG	.	.	.	1	3	33
Contig84	91993	CG	2	3	37	2	5	37
Contig84	92041	CG	0	9	35	.	.	.
Contig84	92131	CG	5	19	36	1	12	37
Contig84	92283	CG	0	3	37	.	.	.
Contig84	92369	CG	0	2	35	.	.	.
Contig84	92405	CG	1	24	36	1	6	37
Contig84	92421	CG	10	31	36	3	8	34
Contig84	92487	CG	0	1	37	4	5	37
Contig84	92519	CG	0	7	37	0	3	37
Contig84	92531	CG	0	4	37	2	8	35
Contig84	92543	CG	1	13	36	2	8	37
Contig84	92559	CG	6	11	35	3	8	35
Contig84	92619	CG	0	1	37	0	1	33
Contig84	92647	CG	1	1	37	11	11	35
Contig84	92655	CG	1	2	37	4	7	35
Contig84	92664	CG	0	1	37	2	2	32
Contig84	92695	CG	.	.	.	0	3	37
Contig84	92833	CG	4	7	36	6	9	35
Contig84	92889	CG	1	13	35	.	.	.
Contig84	92966	CG	2	6	34	.	.	.
Contig84	93085	CG	9	15	35	10	13	34
Contig84	93089	CG	9	15	36	12	16	35
Contig84	93092	CG	9	13	36	10	14	36
Contig84	93095	CG	11	13	37	7	11	36
Contig84	93099	CG	12	14	34	6	11	36
Contig84	93106	CG	7	11	37	0	7	37
Contig84	93668	CG	.	.	.	1	2	35
Contig84	93847	CG	.	.	.	1	5	33
Contig84	93913	CG	2	2	37	.	.	.
Contig84	94054	CG	.	.	.	0	2	37
Contig84	94127	CG	6	11	36	2	2	37
Contig84	94149	CG	2	3	37	1	2	37
Contig84	94233	CG	2	2	37	0	1	37
Contig84	94309	CG	.	.	.	1	2	32
Contig84	94494	CG	3	4	37	2	4	37
Contig84	94532	CG	0	2	37	.	.	.
Contig84	94663	CG	.	.	.	0	2	37
Contig84	95037	CG	.	.	.	0	2	37
Contig84	95345	CG	1	2	29	.	.	.
Contig84	95810	CG	0	1	37	0	1	37
Contig84	96542	CG	1	2	35	.	.	.
Contig84	96720	CG	0	1	33	1	2	32
Contig84	96766	CG	.	.	.	0	2	35
Contig84	97575	CG	.	.	.	0	2	37
Contig84	97717	CG	0	3	37	0	1	37
Contig84	97723	CG	2	4	36	0	1	37
Contig84	97728	CG	1	5	37	0	1	37
Contig84	97874	CG	.	.	.	1	2	32
Contig84	97916	CG	0	3	37	.	.	.
Contig84	97923	CG	0	2	37	.	.	.
Contig84	97961	CG	0	1	37	0	1	37
Contig84	98196	CG	.	.	.	1	2	35
Contig84	98277	CG	2	2	35	.	.	.
Contig84	98289	CG	1	9	35	.	.	.
Contig84	98300	CG	5	8	36	.	.	.
Contig84	98308	CG	0	5	34	.	.	.
Contig84	98318	CG	0	2	35	.	.	.
Contig84	98329	CG	5	7	35	1	1	37
Contig84	98337	CG	9	15	35	1	1	37
Contig84	98350	CG	10	15	34	1	1	27
Contig84	98357	CG	6	12	36	.	.	.
Contig84	98383	CG	7	7	36	2	3	37
Contig84	98393	CG	7	7	37	.	.	.
Contig84	98416	CG	.	.	.	0	5	35
Contig84	98453	CG	0	4	37	1	1	37
Contig84	98564	CG	2	2	37	.	.	.
Contig84	98645	CG	14	18	35	14	16	34
Contig84	98650	CG	14	18	36	13	23	35
Contig84	98657	CG	22	22	35	19	23	36
Contig84	98674	CG	19	20	36	12	12	34
Contig84	98680	CG	16	21	36	4	6	37
Contig84	98684	CG	19	23	35	7	7	37
Contig84	98696	CG	21	26	36	10	14	37
Contig84	98709	CG	26	32	35	30	31	35
Contig84	98719	CG	21	28	36	32	42	35
Contig84	99045	CG	7	13	34	1	16	35
Contig84	99379	CG	1	1	27	0	1	37
Contig84	99398	CG	0	1	37	0	1	37
Contig84	99902	CG	.	.	.	0	7	37
Contig84	99966	CG	5	5	35	1	1	37
Contig84	99997	CG	0	1	37	5	5	37
Contig84	100002	CG	0	1	33	6	6	35
Contig84	100035	CG	0	6	37	2	3	35
Contig84	100041	CG	6	7	37	3	3	33
Contig84	100050	CG	3	7	37	6	6	37
Contig84	100079	CG	16	24	37	19	23	36
Contig84	100116	CG	5	9	35	1	8	35
Contig84	100140	CG	0	2	35	6	9	37
Contig84	100146	CG	0	2	37	6	10	36
Contig84	100152	CG	6	7	37	10	11	36
Contig84	100455	CG	13	18	35	.	.	.
Contig84	100463	CG	13	16	35	.	.	.
Contig84	100488	CG	3	3	33	3	4	37
Contig84	100500	CG	10	11	34	7	8	36
Contig84	100531	CG	12	15	36	5	5	36
Contig84	100568	CG	15	23	36	3	4	37
Contig84	100589	CG	.	.	.	6	7	36
Contig84	100597	CG	8	11	35	12	17	36
Contig84	100606	CG	17	21	37	24	29	35
Contig84	100616	CG	24	32	36	24	33	35
Contig84	100624	CG	14	23	36	19	21	35
Contig84	100637	CG	5	6	37	1	1	37
Contig84	100682	CG	4	4	37	1	2	37
Contig84	100692	CG	4	4	37	1	2	37
Contig84	100926	CG	0	1	37	2	3	32
Contig84	101082	CG	3	3	37	13	19	35
Contig84	101087	CG	6	9	37	17	27	36
Contig84	101135	CG	13	18	36	15	17	35
Contig84	101288	CG	0	1	37	1	1	37
Contig84	101304	CG	0	1	37	1	2	37
Contig84	101541	CG	.	.	.	2	2	37
Contig84	101820	CG	2	2	37	4	4	36
Contig84	101826	CG	2	2	35	4	4	36
Contig84	101830	CG	1	1	37	5	5	32
Contig84	101832	CG	2	2	37	5	5	36
Contig84	101922	CG	.	.	.	2	2	29
Contig84	101925	CG	.	.	.	2	2	32
Contig84	102001	CG	1	1	37	1	1	37
Contig84	102398	CG	2	3	37	.	.	.
Contig84	102472	CG	.	.	.	5	14	36
Contig84	102528	CG	0	1	37	0	1	37
Contig84	102592	CG	1	5	37	2	3	37
Contig84	102602	CG	0	6	37	0	1	37
Contig84	102681	CG	1	1	37	0	1	37
Contig84	102689	CG	1	2	30	1	1	37
Contig84	102704	CG	0	1	27	3	7	36
Contig84	102722	CG	.	.	.	3	4	37
Contig84	102768	CG	0	5	36	.	.	.
Contig84	102773	CG	4	10	35	1	1	37
Contig84	102779	CG	1	10	36	0	2	35
Contig89	20	CG	1	2	32	.	.	.
Contig89	79	CG	1	2	35	0	1	37
Contig89	242	CG	2	10	36	0	2	35
Contig89	246	CG	8	13	34	0	1	37
Contig89	259	CG	5	7	36	0	2	37
Contig89	405	CG	5	6	35	.	.	.
Contig89	661	CG	1	1	37	0	1	33
Contig89	912	CG	2	2	37	.	.	.
Contig89	1107	CG	4	5	36	.	.	.
Contig89	1556	CG	2	4	32	.	.	.
Contig89	1808	CG	0	1	27	0	1	27
Contig89	2034	CG	.	.	.	1	2	35
Contig89	2401	CG	4	4	36	.	.	.
Contig89	2423	CG	1	2	35	.	.	.
Contig89	2527	CG	.	.	.	5	10	37
Contig89	2531	CG	.	.	.	8	10	36
Contig89	2535	CG	.	.	.	6	9	35
Contig89	2549	CG	.	.	.	2	5	37
Contig89	3149	CG	.	.	.	0	5	37
Contig89	3153	CG	.	.	.	1	6	37
Contig89	3177	CG	1	2	35	2	4	33
Contig89	3181	CG	.	.	.	2	4	37
Contig89	3249	CG	2	3	33	3	6	35
Contig89	3266	CG	9	12	35	2	10	34
Contig89	3379	CG	1	1	37	0	4	35
Contig89	3392	CG	2	2	35	5	11	37
Contig89	3481	CG	1	1	37	4	6	34
Contig89	3490	CG	1	1	37	7	8	35
Contig89	3604	CG	0	2	35	.	.	.
Contig89	3607	CG	0	2	37	.	.	.
Contig89	3918	CG	0	1	33	0	1	37
Contig89	4107	CG	0	6	36	0	4	36
Contig89	4787	CG	1	2	32	.	.	.
Contig89	4910	CG	3	3	37	.	.	.
Contig89	4956	CG	.	.	.	3	4	37
Contig89	5018	CG	4	7	35	1	2	37
Contig89	5170	CG	13	15	36	9	13	35
Contig89	5175	CG	10	14	36	8	10	37
Contig89	5178	CG	11	14	36	7	10	36
Contig89	5190	CG	9	10	37	6	9	35
Contig89	5197	CG	1	1	37	2	3	33
Contig89	5263	CG	5	5	35	5	5	35
Contig89	5269	CG	3	5	35	3	3	37
Contig89	5287	CG	0	4	37	4	5	37
Contig89	5303	CG	3	3	37	3	7	35
Contig89	5306	CG	5	5	35	3	3	37
Contig89	5327	CG	14	15	35	8	11	35
Contig89	5389	CG	6	8	37	.	.	.
Contig89	5567	CG	.	.	.	0	4	33
Contig89	5586	CG	1	1	37	2	3	37
Contig89	5749	CG	2	3	30	1	1	27
Contig89	5830	CG	2	3	35	.	.	.
Contig89	6007	CG	0	2	37	3	3	35
Contig89	6012	CG	3	9	35	3	3	35
Contig89	6346	CG	4	5	34	.	.	.
Contig89	6422	CG	1	1	37	11	12	35
Contig89	6429	CG	3	6	37	5	21	36
Contig89	6458	CG	13	15	36	2	5	33
Contig89	6480	CG	9	11	37	3	4	37
Contig89	6488	CG	9	12	35	3	4	37
Contig89	6497	CG	3	4	35	1	3	37
Contig89	6528	CG	.	.	.	3	3	37
Contig89	6537	CG	.	.	.	3	3	37
Contig89	6542	CG	.	.	.	3	4	37
Contig89	6588	CG	1	1	37	1	1	37
Contig89	6795	CG	.	.	.	4	4	37
