"Quant_Varia"	"contig_gene"	"start_gene_2kb"	"end_gene_2kb"	"Pst_Values"
"Contig26909_10246_28420"	"Contig26909"	"10246"	"28420"	0.375314844800622
"Contig26921_9793_14430"	"Contig26921"	"9793"	"14430"	0.603470033392115
"Contig26943_1_9038"	"Contig26943"	"1"	"9038"	0.0445080015924538
"Contig26949_1_10303"	"Contig26949"	"1"	"10303"	0.611220416817693
"Contig26949_5731_15837"	"Contig26949"	"5731"	"15837"	0.67324588111667
"Contig26952_1_6340"	"Contig26952"	"1"	"6340"	0.43733868405692
"Contig26955_1_40004"	"Contig26955"	"1"	"40004"	0.0984334770596486
"Contig2696_126_12367"	"Contig2696"	"126"	"12367"	0.292991964920965
"Contig26961_5353_17863"	"Contig26961"	"5353"	"17863"	0.275596297130508
"Contig26971_11197_24245"	"Contig26971"	"11197"	"24245"	0.0907656538970441
"Contig2703_1_10844"	"Contig2703"	"1"	"10844"	0.80935294442589
"Contig27042_24023_54234"	"Contig27042"	"24023"	"54234"	0.513023525771447
"Contig27063_1772_20367"	"Contig27063"	"1772"	"20367"	0.00802365820888165
"Contig27063_591_23991"	"Contig27063"	"591"	"23991"	0.00802365820888165
"Contig27089_13754_25275"	"Contig27089"	"13754"	"25275"	0.169812021674144
"Contig27089_2410_25275"	"Contig27089"	"2410"	"25275"	0.169812021674144
"Contig27106_983_31659"	"Contig27106"	"983"	"31659"	0.286713847556867
"Contig27108_1_8173"	"Contig27108"	"1"	"8173"	0.00825950730734831
"Contig2713_1_15857"	"Contig2713"	"1"	"15857"	0.713344268345598
"Contig27130_1_21482"	"Contig27130"	"1"	"21482"	0.0367699885030229
"Contig27130_29616_34850"	"Contig27130"	"29616"	"34850"	0.739983070955141
"Contig27130_9395_25891"	"Contig27130"	"9395"	"25891"	0.0367699885030229
"Contig27145_24638_31555"	"Contig27145"	"24638"	"31555"	0.00332461496324919
"Contig27166_1_27273"	"Contig27166"	"1"	"27273"	0.672436330890017
"Contig2720_3139_16078"	"Contig2720"	"3139"	"16078"	0.12634573992986
"Contig27203_1_18878"	"Contig27203"	"1"	"18878"	0.581258470441659
"Contig27218_763_5023"	"Contig27218"	"763"	"5023"	0.445386684554372
"Contig27220_1_5996"	"Contig27220"	"1"	"5996"	0.00505542434957526
"Contig27222_1_32411"	"Contig27222"	"1"	"32411"	0.0938171274208192
"Contig27277_633_22629"	"Contig27277"	"633"	"22629"	0.32300443625355
"Contig27315_1_45110"	"Contig27315"	"1"	"45110"	0.21481238806713
"Contig27321_6905_11213"	"Contig27321"	"6905"	"11213"	0.677310433978428
"Contig27332_1_17182"	"Contig27332"	"1"	"17182"	0.577237471427607
"Contig27342_1_28451"	"Contig27342"	"1"	"28451"	0.471962119592393
"Contig27342_1_30245"	"Contig27342"	"1"	"30245"	0.471962119592393
"Contig27384_8803_39625"	"Contig27384"	"8803"	"39625"	0.120746974441261
"Contig27417_423_5874"	"Contig27417"	"423"	"5874"	0.250056503614559
"Contig27430_1_7034"	"Contig27430"	"1"	"7034"	0.00994076665477288
"Contig27436_22043_64905"	"Contig27436"	"22043"	"64905"	0.274270397780916
"Contig27445_846_18223"	"Contig27445"	"846"	"18223"	0.0488831350950673
"Contig27496_1_38309"	"Contig27496"	"1"	"38309"	0.260831302233186
"Contig275_1_12573"	"Contig275"	"1"	"12573"	0.151082285303317
"Contig275_25924_32250"	"Contig275"	"25924"	"32250"	0.739404675710049
"Contig27530_241_14430"	"Contig27530"	"241"	"14430"	0.65210544404013
"Contig27552_3064_37252"	"Contig27552"	"3064"	"37252"	0.0521489338746982
"Contig27574_24241_35570"	"Contig27574"	"24241"	"35570"	0.838381306444293
"Contig27575_1_15200"	"Contig27575"	"1"	"15200"	0.0737110941743256
"Contig27575_1738_12334"	"Contig27575"	"1738"	"12334"	0.0737110941743256
"Contig27588_1_35648"	"Contig27588"	"1"	"35648"	0.194484240879433
"Contig27602_1_7825"	"Contig27602"	"1"	"7825"	0.776004806153548
"Contig27602_12276_28380"	"Contig27602"	"12276"	"28380"	0.739979537127961
"Contig27660_1981_18993"	"Contig27660"	"1981"	"18993"	0.692988196739721
"Contig27665_1_5938"	"Contig27665"	"1"	"5938"	0.177540847698766
"Contig27727_2844_32234"	"Contig27727"	"2844"	"32234"	0.0945043978994386
"Contig27758_8717_21465"	"Contig27758"	"8717"	"21465"	0.167117084946473
"Contig27766_1_20087"	"Contig27766"	"1"	"20087"	0.518619600279015
"Contig27767_3627_13505"	"Contig27767"	"3627"	"13505"	0.420177455889502
"Contig27783_7767_19399"	"Contig27783"	"7767"	"19399"	0.137725144786556
"Contig27788_10117_15649"	"Contig27788"	"10117"	"15649"	0.106291749983528
"Contig27788_1796_13404"	"Contig27788"	"1796"	"13404"	0.106291749983528
"Contig2779_1_12859"	"Contig2779"	"1"	"12859"	0.25249076859671
"Contig27796_6978_15576"	"Contig27796"	"6978"	"15576"	0.17375098191412
"Contig27811_16816_31522"	"Contig27811"	"16816"	"31522"	0.0648501603000413
"Contig27830_1_9099"	"Contig27830"	"1"	"9099"	0.338822320481332
"Contig27837_504_12956"	"Contig27837"	"504"	"12956"	0.222610658823223
"Contig27878_51393_72146"	"Contig27878"	"51393"	"72146"	0.242397213161228
"Contig27879_1_26501"	"Contig27879"	"1"	"26501"	0.615002634182756
"Contig27886_1_26592"	"Contig27886"	"1"	"26592"	0.21217650203593
"Contig27916_1969_28688"	"Contig27916"	"1969"	"28688"	0.224076680772144
"Contig27922_1_26351"	"Contig27922"	"1"	"26351"	0.140715454393965
"Contig27942_1_7236"	"Contig27942"	"1"	"7236"	0.593487529543096
"Contig27942_16907_33200"	"Contig27942"	"16907"	"33200"	0.3235615973996
"Contig27959_1_9975"	"Contig27959"	"1"	"9975"	0.568130891640358
"Contig27981_17837_32486"	"Contig27981"	"17837"	"32486"	0.530430748307965
"Contig280_5772_38131"	"Contig280"	"5772"	"38131"	0.0249897650675786
"Contig28003_7187_29310"	"Contig28003"	"7187"	"29310"	0.322061508210308
"Contig28023_1_3084"	"Contig28023"	"1"	"3084"	0.0423432711017749
"Contig28025_13642_19140"	"Contig28025"	"13642"	"19140"	0.00137876704725497
"Contig28040_4270_28048"	"Contig28040"	"4270"	"28048"	0.472769799330521
"Contig28052_1_4012"	"Contig28052"	"1"	"4012"	0.00050770152173815
"Contig28100_9547_14787"	"Contig28100"	"9547"	"14787"	0.0282033083565142
"Contig28157_27663_58611"	"Contig28157"	"27663"	"58611"	0.408248838474564
"Contig28157_42319_62378"	"Contig28157"	"42319"	"62378"	0.408248838474564
"Contig28158_1_5831"	"Contig28158"	"1"	"5831"	0.067376105332777
"Contig28186_1_4956"	"Contig28186"	"1"	"4956"	0.00689191099098531
"Contig282_16558_20950"	"Contig282"	"16558"	"20950"	0.686438314260104
"Contig2821_1_6356"	"Contig2821"	"1"	"6356"	0.320025305344009
"Contig28214_3655_21552"	"Contig28214"	"3655"	"21552"	0.320811085034108
"Contig28218_17033_29253"	"Contig28218"	"17033"	"29253"	0.322674022252253
"Contig28241_1_27288"	"Contig28241"	"1"	"27288"	0.467665533878313
"Contig28261_1_11483"	"Contig28261"	"1"	"11483"	0.488946781904517
"Contig28288_1_7424"	"Contig28288"	"1"	"7424"	0.532368844582269
"Contig28297_1_36597"	"Contig28297"	"1"	"36597"	0.728843379917255
"Contig28297_24567_40564"	"Contig28297"	"24567"	"40564"	0.728843379917255
"Contig28308_1_18428"	"Contig28308"	"1"	"18428"	0.0381363018517524
"Contig28314_18760_26231"	"Contig28314"	"18760"	"26231"	0.00112492456738051
"Contig28314_21473_37642"	"Contig28314"	"21473"	"37642"	5.57113338738712e-05
"Contig28314_2242_15730"	"Contig28314"	"2242"	"15730"	0.0362963426819103
"Contig28318_35767_59422"	"Contig28318"	"35767"	"59422"	0.375465136925821
"Contig28319_1_8898"	"Contig28319"	"1"	"8898"	0.17681353342461
"Contig28319_5347_9907"	"Contig28319"	"5347"	"9907"	0.0498787935180401
"Contig28319_6047_11071"	"Contig28319"	"6047"	"11071"	0.0498787935180401
"Contig2836_158_10479"	"Contig2836"	"158"	"10479"	0.302199568154808
"Contig28372_1_18659"	"Contig28372"	"1"	"18659"	0.449943699704397
"Contig28389_20334_41102"	"Contig28389"	"20334"	"41102"	0.021198865160229
"Contig28393_395_23570"	"Contig28393"	"395"	"23570"	0.575807102412151
"Contig28397_23081_33500"	"Contig28397"	"23081"	"33500"	0.00547850212979964
"Contig28397_2833_25149"	"Contig28397"	"2833"	"25149"	0.214902852512833
"Contig28397_29455_39216"	"Contig28397"	"29455"	"39216"	0.00547850212979964
"Contig28408_1_12856"	"Contig28408"	"1"	"12856"	0.352645629155504
"Contig28409_6888_17822"	"Contig28409"	"6888"	"17822"	0.52016072591634
"Contig28420_6403_28592"	"Contig28420"	"6403"	"28592"	0.0551970820502028
"Contig2844_1_4984"	"Contig2844"	"1"	"4984"	0.0317220249144713
"Contig28452_1_23375"	"Contig28452"	"1"	"23375"	0.67987496858007
"Contig28461_1_21112"	"Contig28461"	"1"	"21112"	0.586472438327754
"Contig28473_2338_7444"	"Contig28473"	"2338"	"7444"	0.127332657325561
"Contig2848_7497_26283"	"Contig2848"	"7497"	"26283"	0.0625656717508337
"Contig28486_1_8893"	"Contig28486"	"1"	"8893"	0.353532720220428
"Contig28540_3001_28933"	"Contig28540"	"3001"	"28933"	0.646973148573987
"Contig28597_3373_15174"	"Contig28597"	"3373"	"15174"	0.464110773750523
"Contig28610_1_23365"	"Contig28610"	"1"	"23365"	0.13145908039445
"Contig28620_31505_48551"	"Contig28620"	"31505"	"48551"	0.279481085622349
"Contig28627_1_12020"	"Contig28627"	"1"	"12020"	0.03210613871754
"Contig28630_1_14655"	"Contig28630"	"1"	"14655"	0.113021336306741
"Contig28630_11120_18116"	"Contig28630"	"11120"	"18116"	0.299716203120098
"Contig28630_12129_18118"	"Contig28630"	"12129"	"18118"	0.299716203120098
"Contig28652_1_8147"	"Contig28652"	"1"	"8147"	0.510615035726988
"Contig28669_3835_25022"	"Contig28669"	"3835"	"25022"	0.723001058142433
"Contig2871_1_7451"	"Contig2871"	"1"	"7451"	0.512241022289494
"Contig28743_6124_45001"	"Contig28743"	"6124"	"45001"	0.628948811850824
"Contig28778_8833_62055"	"Contig28778"	"8833"	"62055"	0.141422332084433
"Contig28779_1_4634"	"Contig28779"	"1"	"4634"	0.0708723125106501
"Contig28780_1_13951"	"Contig28780"	"1"	"13951"	0.545987320265142
"Contig28808_1_5063"	"Contig28808"	"1"	"5063"	0.15255937549141
"Contig28808_1877_6746"	"Contig28808"	"1877"	"6746"	0.15255937549141
"Contig2881_3881_16666"	"Contig2881"	"3881"	"16666"	0.7774074113273
"Contig28854_1092_14154"	"Contig28854"	"1092"	"14154"	0.247493524036765
"Contig28854_13452_31020"	"Contig28854"	"13452"	"31020"	0.0568784552265414
"Contig28866_1_21902"	"Contig28866"	"1"	"21902"	0.00857472676402471
"Contig28895_5132_42146"	"Contig28895"	"5132"	"42146"	0.711863006872703
"Contig28902_528_13774"	"Contig28902"	"528"	"13774"	0.311279707225457
"Contig28903_7062_26380"	"Contig28903"	"7062"	"26380"	0.453056472726181
"Contig28910_1_17441"	"Contig28910"	"1"	"17441"	0.417593218495534
"Contig28928_1_7575"	"Contig28928"	"1"	"7575"	0.00297544452695529
"Contig28935_1_4831"	"Contig28935"	"1"	"4831"	0.438288593265106
"Contig28935_2180_21624"	"Contig28935"	"2180"	"21624"	0.0371538618183207
"Contig28935_33616_43748"	"Contig28935"	"33616"	"43748"	0.102282772343638
"Contig28947_23857_86214"	"Contig28947"	"23857"	"86214"	0.00672631111936452
"Contig28951_1_36224"	"Contig28951"	"1"	"36224"	0.0534523051534891
"Contig28973_1_27292"	"Contig28973"	"1"	"27292"	0.060330335133834
"Contig28975_2406_9579"	"Contig28975"	"2406"	"9579"	0.0752115530753098
"Contig28985_10433_17085"	"Contig28985"	"10433"	"17085"	0.0923912435200107
"Contig28995_12402_24062"	"Contig28995"	"12402"	"24062"	0.203250493936101
"Contig28996_2332_47886"	"Contig28996"	"2332"	"47886"	0.0105017339455982
"Contig28996_32218_45405"	"Contig28996"	"32218"	"45405"	0.0267168982134368
"Contig29_20374_49980"	"Contig29"	"20374"	"49980"	0.735228233746357
"Contig29042_3357_24565"	"Contig29042"	"3357"	"24565"	0.0494904269578651
"Contig29062_1_5478"	"Contig29062"	"1"	"5478"	0.406226844702374
"Contig29067_5819_26094"	"Contig29067"	"5819"	"26094"	0.302195528931255
"Contig29069_23540_33264"	"Contig29069"	"23540"	"33264"	0.0750772250376513
"Contig29069_29908_55884"	"Contig29069"	"29908"	"55884"	0.0750772250376513
"Contig29071_13027_36775"	"Contig29071"	"13027"	"36775"	0.706364706059413
"Contig29071_242_38293"	"Contig29071"	"242"	"38293"	0.706364706059413
"Contig29071_457_16968"	"Contig29071"	"457"	"16968"	0.706364706059413
"Contig2908_4632_9588"	"Contig2908"	"4632"	"9588"	0.524274064957105
"Contig29082_1_22834"	"Contig29082"	"1"	"22834"	0.67251548224139
"Contig29082_1_41815"	"Contig29082"	"1"	"41815"	0.557962185866501
"Contig29131_1_7760"	"Contig29131"	"1"	"7760"	0.062115915403116
"Contig29131_4514_16485"	"Contig29131"	"4514"	"16485"	0.0413636505744546
"Contig29141_19025_46681"	"Contig29141"	"19025"	"46681"	0.0484701468545464
"Contig29141_36286_50165"	"Contig29141"	"36286"	"50165"	0.314238967740372
"Contig29145_1_30204"	"Contig29145"	"1"	"30204"	0.0363933394598922
"Contig29159_1_6137"	"Contig29159"	"1"	"6137"	0.645262667410579
"Contig29164_2345_25770"	"Contig29164"	"2345"	"25770"	0.631979116386277
"Contig292_1_12171"	"Contig292"	"1"	"12171"	0.344206933483109
"Contig29216_1_9038"	"Contig29216"	"1"	"9038"	0.0198412348248496
"Contig29220_6092_18934"	"Contig29220"	"6092"	"18934"	0.0302370527708875
"Contig29221_1_5845"	"Contig29221"	"1"	"5845"	0.0860748619590712
"Contig29226_1106_7280"	"Contig29226"	"1106"	"7280"	0.514629689872352
"Contig29251_5019_10844"	"Contig29251"	"5019"	"10844"	0.545708281830821
"Contig29266_1495_8036"	"Contig29266"	"1495"	"8036"	0.0148316338538723
"Contig29279_2220_19744"	"Contig29279"	"2220"	"19744"	0.104122867765006
"Contig29303_27906_39708"	"Contig29303"	"27906"	"39708"	0.411620586942363
"Contig29316_189_23313"	"Contig29316"	"189"	"23313"	0.107915229103844
"Contig2935_440_10573"	"Contig2935"	"440"	"10573"	0.725836966886795
"Contig29369_16229_62302"	"Contig29369"	"16229"	"62302"	0.0955066903432472
"Contig29376_6656_23323"	"Contig29376"	"6656"	"23323"	0.312294140183789
"Contig29376_9697_23676"	"Contig29376"	"9697"	"23676"	0.369895381768759
"Contig29419_11049_24935"	"Contig29419"	"11049"	"24935"	0.0224414190257315
"Contig29426_562_7190"	"Contig29426"	"562"	"7190"	0.0246569373768977
"Contig29438_9378_19830"	"Contig29438"	"9378"	"19830"	0.244704840126629
"Contig29440_1_26669"	"Contig29440"	"1"	"26669"	0.0842166380015229
"Contig29459_523_44076"	"Contig29459"	"523"	"44076"	0.185879374883126
"Contig29466_1264_15502"	"Contig29466"	"1264"	"15502"	0.00404769282794017
"Contig29482_4124_27201"	"Contig29482"	"4124"	"27201"	0.522244803714802
"Contig29494_1_6678"	"Contig29494"	"1"	"6678"	0.0153455577731396
"Contig29499_1_15620"	"Contig29499"	"1"	"15620"	0.539037935514156
"Contig295049_1_6820"	"Contig295049"	"1"	"6820"	0.616393816825707
"Contig29572_1_11452"	"Contig29572"	"1"	"11452"	0.633490165658067
"Contig29586_11170_23932"	"Contig29586"	"11170"	"23932"	0.696802666994911
"Contig29611_6556_28954"	"Contig29611"	"6556"	"28954"	0.82385407699155
"Contig29642_1_11352"	"Contig29642"	"1"	"11352"	0.00456629626646099
"Contig29690_1530_11269"	"Contig29690"	"1530"	"11269"	0.0095155413746015
"Contig29697_216_21570"	"Contig29697"	"216"	"21570"	0.364952352657965
"Contig29700_1_10474"	"Contig29700"	"1"	"10474"	0.207026002628742
"Contig29712_15329_39330"	"Contig29712"	"15329"	"39330"	0.266332956311533
"Contig29712_24855_46819"	"Contig29712"	"24855"	"46819"	0.183375316052114
"Contig29713_1_12220"	"Contig29713"	"1"	"12220"	0.528235158839265
"Contig29728_1_6005"	"Contig29728"	"1"	"6005"	0.171016868498769
"Contig29787_1_27170"	"Contig29787"	"1"	"27170"	1.60932827920426e-05
"Contig29798_1_5545"	"Contig29798"	"1"	"5545"	0.574726027275532
"Contig29807_1502_49707"	"Contig29807"	"1502"	"49707"	0.152630150657981
"Contig29814_1_6737"	"Contig29814"	"1"	"6737"	0.0668460534403562
"Contig29846_1_4018"	"Contig29846"	"1"	"4018"	0.363666152285193
"Contig29851_2038_20428"	"Contig29851"	"2038"	"20428"	0.22860855818968
"Contig29869_77_26144"	"Contig29869"	"77"	"26144"	0.723422087132336
"Contig29888_1_26801"	"Contig29888"	"1"	"26801"	0.615051491518327
"Contig299_1_31085"	"Contig299"	"1"	"31085"	0.0100926506312211
"Contig2993_16553_20515"	"Contig2993"	"16553"	"20515"	0.215482142011457
"Contig2993_218_5780"	"Contig2993"	"218"	"5780"	0.042489194735509
"Contig2993_3590_8030"	"Contig2993"	"3590"	"8030"	0.042489194735509
"Contig29933_1_16498"	"Contig29933"	"1"	"16498"	0.397759244775835
"Contig29971_6146_39953"	"Contig29971"	"6146"	"39953"	0.793160965504308
"Contig29976_1_33782"	"Contig29976"	"1"	"33782"	0.397069027584141
"Contig3000_1440_10092"	"Contig3000"	"1440"	"10092"	0.206501177063456
"Contig3000_2191_7489"	"Contig3000"	"2191"	"7489"	0.206501177063456
"Contig30007_23318_38929"	"Contig30007"	"23318"	"38929"	0.157186939472956
"Contig30012_1_49238"	"Contig30012"	"1"	"49238"	0.0160021107575319
"Contig30023_5404_33786"	"Contig30023"	"5404"	"33786"	0.10335129737445
"Contig30051_3979_18093"	"Contig30051"	"3979"	"18093"	0.368332850612094
"Contig3007_1_13605"	"Contig3007"	"1"	"13605"	0.334881692679264
"Contig30084_1_14368"	"Contig30084"	"1"	"14368"	0.762317908963849
"Contig30084_1_17785"	"Contig30084"	"1"	"17785"	0.762317908963849
"Contig30128_1_13035"	"Contig30128"	"1"	"13035"	0.287334956452801
"Contig30143_1_16892"	"Contig30143"	"1"	"16892"	0.662928769982024
"Contig30144_18682_37029"	"Contig30144"	"18682"	"37029"	0.324340665173428
"Contig30156_1_8473"	"Contig30156"	"1"	"8473"	0.276598208129779
"Contig30165_115_20990"	"Contig30165"	"115"	"20990"	0.0027930736040597
"Contig30198_14276_32178"	"Contig30198"	"14276"	"32178"	0.00238139983077852
"Contig30199_1_36067"	"Contig30199"	"1"	"36067"	0.41671198852693
"Contig30238_1_47944"	"Contig30238"	"1"	"47944"	0.0628203068188531
"Contig30249_1_21610"	"Contig30249"	"1"	"21610"	0.355778675251721
"Contig30251_1231_4817"	"Contig30251"	"1231"	"4817"	0.356807147867401
"Contig30260_1_17912"	"Contig30260"	"1"	"17912"	0.131470171095014
"Contig30260_12515_20882"	"Contig30260"	"12515"	"20882"	0.345053455400923
"Contig30260_20038_27736"	"Contig30260"	"20038"	"27736"	0.306122862206099
"Contig30274_29208_42435"	"Contig30274"	"29208"	"42435"	0.00201049418244806
"Contig30275_14639_26328"	"Contig30275"	"14639"	"26328"	0.660805260332231
"Contig30290_1_9951"	"Contig30290"	"1"	"9951"	0.508412184993012
"Contig30290_7685_15278"	"Contig30290"	"7685"	"15278"	0.00851029431912618
"Contig30292_1_2047"	"Contig30292"	"1"	"2047"	0.131757693341873
"Contig303_24158_31705"	"Contig303"	"24158"	"31705"	0.551302075737559
"Contig30301_1_35754"	"Contig30301"	"1"	"35754"	0.0383643745302186
"Contig30320_1_15212"	"Contig30320"	"1"	"15212"	0.227148454006398
"Contig30345_2287_12997"	"Contig30345"	"2287"	"12997"	0.0177730060652166
"Contig30353_2650_45663"	"Contig30353"	"2650"	"45663"	0.522185932220995
"Contig3036_1_14498"	"Contig3036"	"1"	"14498"	0.930346570246168
"Contig30369_9452_26113"	"Contig30369"	"9452"	"26113"	0.672672819023399
"Contig30376_1_17384"	"Contig30376"	"1"	"17384"	0.0986554926620456
"Contig30392_37834_65578"	"Contig30392"	"37834"	"65578"	0.300586381141118
"Contig30398_1_12377"	"Contig30398"	"1"	"12377"	0.260131480776489
"Contig30398_5047_17564"	"Contig30398"	"5047"	"17564"	0.260131480776489
"Contig30447_11002_19975"	"Contig30447"	"11002"	"19975"	0.0630756563664584
"Contig30448_1_13454"	"Contig30448"	"1"	"13454"	0.578506471526876
"Contig3046_1031_12002"	"Contig3046"	"1031"	"12002"	0.856878416097589
"Contig30463_337_32819"	"Contig30463"	"337"	"32819"	0.332741414979984
"Contig30499_1_17120"	"Contig30499"	"1"	"17120"	0.864952748202176
"Contig3050_1_7656"	"Contig3050"	"1"	"7656"	0.175672780590989
"Contig30521_1927_9077"	"Contig30521"	"1927"	"9077"	0.0123610306159151
"Contig30566_1_11651"	"Contig30566"	"1"	"11651"	0.179392508371304
"Contig30568_1_4688"	"Contig30568"	"1"	"4688"	0.156846418520124
"Contig30572_329_13285"	"Contig30572"	"329"	"13285"	0.376735863912086
"Contig30596_3527_19944"	"Contig30596"	"3527"	"19944"	0.707921851405746
"Contig30604_1_24470"	"Contig30604"	"1"	"24470"	0.641122925011361
"Contig30624_21231_26166"	"Contig30624"	"21231"	"26166"	0.160701763865514
"Contig30624_3098_8039"	"Contig30624"	"3098"	"8039"	0.548289589984563
"Contig30637_1_14389"	"Contig30637"	"1"	"14389"	0.0126185153811194
"Contig30647_420_41965"	"Contig30647"	"420"	"41965"	0.00334861391049278
"Contig30709_23401_34114"	"Contig30709"	"23401"	"34114"	0.789273921280846
"Contig30711_1_11978"	"Contig30711"	"1"	"11978"	0.296026238443826
"Contig30712_1_9612"	"Contig30712"	"1"	"9612"	0.145009411009428
"Contig30720_1_17749"	"Contig30720"	"1"	"17749"	0.0351956041000562
"Contig30720_1651_10565"	"Contig30720"	"1651"	"10565"	0.0154872511283766
"Contig30720_29447_45757"	"Contig30720"	"29447"	"45757"	0.565557545033812
"Contig30760_1_23446"	"Contig30760"	"1"	"23446"	0.00719060449190577
"Contig30784_2860_19516"	"Contig30784"	"2860"	"19516"	0.234028209394436
"Contig308_249_28454"	"Contig308"	"249"	"28454"	0.503123027896112
"Contig30801_10655_27090"	"Contig30801"	"10655"	"27090"	0.0496660035654779
"Contig30801_1412_13722"	"Contig30801"	"1412"	"13722"	0.300226217003367
"Contig308149_1178_5046"	"Contig308149"	"1178"	"5046"	0.107230662855126
"Contig30840_1_15687"	"Contig30840"	"1"	"15687"	0.117271379644724
"Contig30847_1_10315"	"Contig30847"	"1"	"10315"	0.586881827250635
