"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"49558"	"Contig18548"	250	250	"+"	1.4076292346011e-05	0.000633443882190472	32.250341997264
"49645"	"Contig18583"	9222	9222	"+"	9.6457274302351e-09	9.33374400582796e-07	-29.9441907661086
"49661"	"Contig18589"	14998	14998	"+"	8.43068017417356e-06	0.000404033316527822	29.4915254237288
"49772"	"Contig186036"	3902	3902	"+"	7.25027489864609e-20	3.50456722126281e-17	84.2276422764228
"49898"	"Contig18619"	2113	2113	"+"	4.00823661706013e-10	5.03913975154677e-08	-31.2200435729847
"49919"	"Contig18625"	5572	5572	"+"	2.81469476958456e-09	3.02922472685364e-07	36.7067374895164
"49924"	"Contig18625"	8649	8649	"+"	1.41052803948377e-05	0.000634535669664094	25.2232142857143
"49940"	"Contig18625"	12236	12236	"+"	1.30378208317659e-09	1.49040365623271e-07	-26.120929096847
"50212"	"Contig18675"	5899	5899	"+"	1.16555485241439e-13	2.52331147734829e-11	-29.0801653282205
"50247"	"Contig186895"	112	112	"+"	9.92516018620147e-05	0.0033712746056628	25.2066115702479
"50304"	"Contig187071"	1161	1161	"+"	4.84270593638284e-14	1.11284885236809e-11	43.5439560439561
"50306"	"Contig187071"	1213	1213	"+"	2.10481146566005e-06	0.000118701309919453	30.5490196078431
"50387"	"Contig18716"	29455	29455	"+"	5.2073304376556e-06	0.00026501471474772	-31.6487455197133
"50403"	"Contig18716"	57394	57394	"+"	1.79074917865888e-14	4.360868914428e-12	35.4752502891787
"50760"	"Contig1878"	16987	16987	"+"	3.17028500455126e-07	2.18245414824788e-05	39.1636141636142
"50899"	"Contig18807"	7902	7902	"+"	4.66578739812184e-09	4.82017742154329e-07	47.4221905440722
"51039"	"Contig18838"	29124	29124	"+"	2.56861927714749e-05	0.00106547010734745	-30.9668695064233
"51056"	"Contig188470"	116	116	"+"	4.84098392083385e-12	8.44487021670616e-10	41.5343915343915
"51075"	"Contig188505"	765	765	"+"	0.000139120663928553	0.004461963518285	-28.9705682897057
"51146"	"Contig18858"	35997	35997	"+"	3.23158834621851e-13	6.61307397625129e-11	40.0705164856108
"51150"	"Contig18858"	36962	36962	"+"	1.66480514482438e-12	3.07569045121516e-10	47.1666666666667
"51315"	"Contig18889"	24387	24387	"+"	7.51302311085079e-06	0.000365203588559084	-32.6046511627907
"51348"	"Contig18889"	25151	25151	"+"	2.31785740780546e-05	0.000976258896898063	-26.3694184839045
"51514"	"Contig18896"	67223	67223	"+"	5.01844779586163e-10	6.20825444908546e-08	-39.3888289260658
"51534"	"Contig18896"	69109	69109	"+"	2.47806724297689e-11	3.84629988168986e-09	-47.7645930720364
"51536"	"Contig18896"	69156	69156	"+"	2.81606215313936e-10	3.6298684773176e-08	-48.0352846832398
"51538"	"Contig18896"	69199	69199	"+"	3.03772744040365e-11	4.66333365887188e-09	-41.4311878597593
"51557"	"Contig18896"	69777	69777	"+"	1.0247860140194e-07	7.90109657410969e-06	-31.2949020058624
"51664"	"Contig18905"	40533	40533	"+"	9.95342677006735e-12	1.6463070493396e-09	-47.3790322580645
"51700"	"Contig18914"	45476	45476	"+"	8.64759249426674e-05	0.00301073407015794	25.5938616775279
"51738"	"Contig18915"	1550	1550	"+"	1.08230732002939e-07	8.30746051736922e-06	-26.6608306584963
"51904"	"Contig189595"	630	630	"+"	2.22319966518204e-12	4.03747096821412e-10	-34.6181532622211
"51976"	"Contig18968"	37588	37588	"+"	2.503107929896e-16	8.07779213338743e-14	-39.020055851739
"51977"	"Contig18968"	37594	37594	"+"	1.2695324440684e-09	1.45570326285398e-07	-39.671052631579
"51978"	"Contig18968"	37603	37603	"+"	7.62748385437327e-15	1.95065113784313e-12	-36.7778026404117
"52002"	"Contig189695"	5859	5859	"+"	1.46671941325857e-11	2.36061248174086e-09	-38.1187609344448
"52128"	"Contig18991"	1679	1679	"+"	3.59844070230493e-13	7.30562927056208e-11	42.6966292134831
"52205"	"Contig19003"	17907	17907	"+"	9.52721315963592e-14	2.09695736173332e-11	32.1772091921346
"52210"	"Contig19003"	17946	17946	"+"	1.58040750134643e-21	9.18289628906064e-19	-50.5226894749347
"52229"	"Contig19003"	26962	26962	"+"	2.60191102210295e-15	7.20452451904628e-13	-45.9558823529412
"52251"	"Contig190074"	677	677	"+"	5.05666564361822e-12	8.78488129871926e-10	39.9200188191014
"52299"	"Contig190118"	859	859	"+"	1.77242393901182e-28	2.24590945012365e-25	78.7957736286004
"52300"	"Contig190118"	861	861	"+"	7.34126516481074e-30	1.15952593883137e-26	78.8883974642489
"52327"	"Contig190195"	7107	7107	"+"	2.48082109086376e-10	3.23869602076432e-08	31.7580049261084
"52334"	"Contig19020"	5993	5993	"+"	1.80473383670367e-05	0.000787035891966852	-29.4642857142857
"52391"	"Contig19022"	46343	46343	"+"	0.000132544085595447	0.00429030031997493	34.0510366826156
"52441"	"Contig190244"	249	249	"+"	2.33927342816772e-09	2.56432614361036e-07	37.9166666666667
"52530"	"Contig190417"	1724	1724	"+"	5.46135726126025e-05	0.00202797011370861	32.8746928746929
"52680"	"Contig19099"	1394	1394	"+"	5.44050003391049e-08	4.46801907914561e-06	38.3065953654189
"52681"	"Contig19099"	1398	1398	"+"	1.03439073635073e-07	7.96693279340185e-06	40.4143897996357
"52707"	"Contig191056"	575	575	"+"	5.40364047753713e-08	4.4475192998877e-06	-25.8494237389612
"52731"	"Contig19112"	8829	8829	"+"	1.40183111408845e-10	1.9101336961969e-08	39.1981981981982
"52741"	"Contig19112"	8947	8947	"+"	4.9567967910523e-12	8.63143796670254e-10	28.6372847011145
"52759"	"Contig191124"	7930	7930	"+"	1.09041958230954e-16	3.69990083679167e-14	31.2192373836209
"52811"	"Contig19114"	40644	40644	"+"	1.75393175587181e-20	9.02244210101621e-18	44.7501650891481
"52868"	"Contig19129"	418	418	"+"	0.000142716105857177	0.00455193779584014	31.5389924085576
"52926"	"Contig19140"	8959	8959	"+"	7.00810775335082e-09	6.95796823184238e-07	-31.7783676177837
"53034"	"Contig19169"	2174	2174	"+"	4.4300810335648e-12	7.77461189018922e-10	25.7169287696577
"53037"	"Contig19169"	2207	2207	"+"	2.26417656312152e-13	4.75485130031593e-11	28.1632246331681
"53039"	"Contig19169"	2278	2278	"+"	1.63334669109486e-07	1.20464715322753e-05	31.1355311355311
"53052"	"Contig1917"	6905	6905	"+"	2.27064568988881e-08	2.03544779854006e-06	26.0884831460674
"53122"	"Contig1918"	8517	8517	"+"	1.96051465572882e-08	1.78447573683363e-06	-31.8884408602151
"53132"	"Contig1918"	8680	8680	"+"	1.43813747118144e-07	1.07159778755361e-05	-36.8093061902783
"53143"	"Contig19180"	292	292	"+"	7.03963705651806e-09	6.98617936033274e-07	36.1359867330017
"53148"	"Contig19180"	366	366	"+"	1.21522349473428e-14	3.03175684975848e-12	43.9097744360902
"53405"	"Contig19180"	24526	24526	"+"	1.97825090242412e-09	2.19866018707951e-07	-25.1067724222087
"53556"	"Contig19198"	1217	1217	"+"	1.09544726901302e-23	7.87471390964221e-21	59.2198581560284
"53569"	"Contig19199"	14474	14474	"+"	7.8614639483184e-15	2.00363521819331e-12	58.7953555878084
"53930"	"Contig19230"	31576	31576	"+"	1.31442918359776e-09	1.50104465108345e-07	26.3949433304272
"53942"	"Contig19230"	31748	31748	"+"	4.64926385739798e-11	6.92351396401567e-09	25.5502597333048
"53953"	"Contig192358"	340	340	"+"	2.7468369704581e-07	1.91982246234237e-05	31.1949685534591
"54030"	"Contig192379"	695	695	"+"	1.32654457547497e-07	9.9372897654317e-06	-26.9207683073229
"54068"	"Contig192435"	72	72	"+"	9.4406198819535e-17	3.23758116576166e-14	-38.6394557823129
"54381"	"Contig19277"	42017	42017	"+"	2.12162079254204e-15	5.91847225403282e-13	-40.7221071322877
"54485"	"Contig193"	9895	9895	"+"	0.000232006929805356	0.00678693039968406	-29.064039408867
"54538"	"Contig1930"	2786	2786	"+"	2.92635682559425e-07	2.03325409878682e-05	25.2252252252252
"54579"	"Contig19303"	14901	14901	"+"	2.8645668792066e-15	7.88314035871896e-13	36.9329388560158
"54598"	"Contig193101"	1248	1248	"+"	0.000118554660068108	0.00391085298253848	-27.596223674655
"54665"	"Contig19311"	6425	6425	"+"	1.290172648173e-05	0.000587534162072863	25.5026455026455
"54716"	"Contig1932"	8841	8841	"+"	3.23446265952989e-11	4.93494945376329e-09	39.9725274725275
"54718"	"Contig1932"	8853	8853	"+"	8.70081488194115e-09	8.50676463487756e-07	37.1753246753247
"54773"	"Contig19320"	6123	6123	"+"	4.92439152312784e-09	5.043201979665e-07	-32.967032967033
"54859"	"Contig1933"	4531	4531	"+"	3.29324054933913e-07	2.25601862573872e-05	29.8139287612972
"55036"	"Contig193597"	328	328	"+"	0.000302993319339745	0.00843878616397958	-25.8041958041958
"55037"	"Contig193597"	343	343	"+"	0.000142747663205667	0.00455225196310366	-26.4003133568351
"55114"	"Contig193649"	3885	3885	"+"	3.93980594302978e-26	3.85866655111834e-23	-54.3285616905249
"55552"	"Contig194129"	2904	2904	"+"	1.49792488654305e-05	0.000668311682200785	-29.9508426966292
"55584"	"Contig19435"	356	356	"+"	5.78951063588757e-05	0.00212873582054919	28.5454545454545
"55678"	"Contig19474"	8427	8427	"+"	1.90078383851638e-07	1.37921390631211e-05	-25.8548790658882
"55755"	"Contig194773"	1897	1897	"+"	8.28699680962862e-11	1.17859170469878e-08	35.3572655444864
"55834"	"Contig19486"	12980	12980	"+"	5.40942836953594e-14	1.2342290331833e-11	33.3333333333333
"55933"	"Contig19496"	11639	11639	"+"	3.73177363758816e-18	1.5026505648818e-15	47.3475355054302
"55978"	"Contig19512"	11175	11175	"+"	1.35667863026381e-12	2.53779012371642e-10	37.2282425792556
"55984"	"Contig19512"	11449	11449	"+"	3.98117006316649e-18	1.59733800030492e-15	34.6840480529624
"55992"	"Contig19512"	11626	11626	"+"	6.58258534313896e-15	1.70088391853152e-12	46.7948717948718
"56007"	"Contig19512"	12264	12264	"+"	5.80343990694788e-13	1.14165682406661e-10	49.1304347826087
"56025"	"Contig19512"	12778	12778	"+"	1.61121951157284e-16	5.3263851099462e-14	37.3872396260456
"56048"	"Contig19512"	14403	14403	"+"	2.47923657910463e-21	1.41130100520819e-18	47.0595991561181
"56080"	"Contig19512"	15352	15352	"+"	2.56705366426297e-09	2.79083153387715e-07	-26.0769414861793
"56439"	"Contig19583"	11605	11605	"+"	2.16825360696769e-08	1.95067851566029e-06	37.2977346278317
"56491"	"Contig195848"	12818	12818	"+"	9.83074478530643e-05	0.00334274829808767	-26.7269736842105
"56530"	"Contig19586"	5234	5234	"+"	8.51365895466562e-06	0.000407398285695994	-27.5699168556311
"56576"	"Contig19593"	30566	30566	"+"	2.64533165314731e-18	1.08863308272304e-15	-42.6890756302521
"56680"	"Contig1962"	1187	1187	"+"	0.000307885318281941	0.00854624858001148	-27.6923076923077
"56809"	"Contig19628"	11789	11789	"+"	9.48647060868427e-09	9.19871014932744e-07	25.6372549019608
"56933"	"Contig1965"	11792	11792	"+"	3.58381460576124e-28	4.41643709360222e-25	-93.8461538461538
"57078"	"Contig19670"	4026	4026	"+"	1.6335002502747e-10	2.19381820438659e-08	-26.9686411149826
"57085"	"Contig19670"	4168	4168	"+"	8.01063097835045e-29	1.07584116170004e-25	66.2969535640343
"57088"	"Contig19670"	4258	4258	"+"	5.36568156763636e-12	9.24297573532781e-10	41.2330827067669
"57169"	"Contig196840"	1126	1126	"+"	3.64068463128525e-07	2.47060847882414e-05	41.9279454722493
"57344"	"Contig1971"	2387	2387	"+"	4.41722560483058e-07	2.9328363978242e-05	37.5396825396825
"57358"	"Contig19712"	38624	38624	"+"	0.000130307492725	0.00422916399123069	27.0025839793282
"57588"	"Contig19783"	1257	1257	"+"	8.86059292107119e-11	1.25222900610634e-08	-32.6530612244898
"57599"	"Contig19783"	7502	7502	"+"	2.85355509792831e-13	5.88782129814145e-11	-40.9836065573771
"57601"	"Contig19783"	7545	7545	"+"	1.03452579987239e-27	1.18988397694086e-24	-48.2454933259942
"57611"	"Contig19783"	13891	13891	"+"	2.08194065152265e-13	4.39685081442595e-11	-49.4154921883535
"57640"	"Contig19783"	19003	19003	"+"	6.55059843726499e-10	7.86505940337433e-08	27.8306878306878
"57660"	"Contig19784"	16032	16032	"+"	6.31580421439785e-07	4.03685539043023e-05	-27.4523641496119
"57669"	"Contig19784"	16199	16199	"+"	2.29685866124097e-05	0.000968141672553879	26.2401734887503
"57726"	"Contig19785"	13651	13651	"+"	2.8818584646748e-08	2.52284996759365e-06	-26.2179487179487
"57783"	"Contig19785"	14956	14956	"+"	1.32986564792814e-09	1.51635647341224e-07	-26.5568708183222
"57797"	"Contig19785"	15817	15817	"+"	1.91804740354446e-11	3.02735366905166e-09	35.4142655909848
"57820"	"Contig19785"	16248	16248	"+"	4.64405848165026e-07	3.05719716555567e-05	-25.8021390374331
"57832"	"Contig19785"	16423	16423	"+"	2.27285877711213e-08	2.03661765402488e-06	-26.231884057971
"57846"	"Contig19785"	22964	22964	"+"	3.00422906306949e-15	8.23716264384494e-13	64.7058823529412
"57885"	"Contig19786"	1782	1782	"+"	2.95917094209483e-24	2.27292499234413e-21	44.5775261324042
"57995"	"Contig19797"	18670	18670	"+"	8.7861302774211e-17	3.0177437491046e-14	42.6959191043698
"58058"	"Contig19798"	4943	4943	"+"	1.62162451958715e-08	1.49672471666738e-06	-41.1859620814845
"58183"	"Contig1981"	24291	24291	"+"	3.66636306655228e-07	2.48250381724832e-05	-31.6814467049209
"58222"	"Contig19818"	1067	1067	"+"	6.83049014004565e-14	1.53503834736774e-11	67.2555589399939
"58224"	"Contig19818"	6216	6216	"+"	1.33971872716862e-13	2.88089361796778e-11	42.9496041221566
"58231"	"Contig19818"	6371	6371	"+"	5.10010589108049e-14	1.16483820707808e-11	-45.9642454118905
"58270"	"Contig19827"	1436	1436	"+"	4.82739512485962e-09	4.96426645095222e-07	28.9894259089373
"58282"	"Contig19827"	2250	2250	"+"	1.13304958453303e-15	3.33059848123854e-13	-29.8283690066357
"58395"	"Contig198402"	339	339	"+"	6.95849214397546e-08	5.58581619994061e-06	-25.0461538461538
"58406"	"Contig198517"	3707	3707	"+"	1.36642966192415e-08	1.27695014270251e-06	35.4559445940746
"58558"	"Contig198918"	238	238	"+"	1.47168529607485e-09	1.66704630118531e-07	32.3809523809524
"58561"	"Contig199"	2828	2828	"+"	7.59363279696354e-12	1.27773578303648e-09	39.4415357766143
"58562"	"Contig199"	2839	2839	"+"	2.11439998290097e-08	1.90758511107582e-06	35.3296558970318
"58588"	"Contig1990"	7140	7140	"+"	3.29118308077387e-08	2.84783580710963e-06	28.8041977354322
"58589"	"Contig1990"	7146	7146	"+"	1.3476176428848e-09	1.53581708928245e-07	35.6837606837607
"58745"	"Contig19930"	3358	3358	"+"	8.0549978314694e-07	5.00999863106211e-05	-27.6605400499206
"58983"	"Contig1996"	20080	20080	"+"	3.90877922707983e-08	3.33717491630759e-06	31.9739331511457
"58991"	"Contig1996"	32658	32658	"+"	1.63679639006088e-07	1.2063979982993e-05	26.7970401691332
"59257"	"Contig19997"	5038	5038	"+"	1.21629037455698e-10	1.67749734176702e-08	-34.6661054994388
"59293"	"Contig19997"	5966	5966	"+"	5.08681408110936e-07	3.31654064455908e-05	27.3220714483523
"59304"	"Contig19997"	6351	6351	"+"	5.06678736261386e-18	1.99718508478573e-15	57.0629159104658
"59331"	"Contig199973"	688	688	"+"	6.39248896467431e-08	5.17219229271682e-06	-29.5653831490659
"59676"	"Contig20088"	16244	16244	"+"	1.07263817601094e-05	0.000498188784373279	34.0353260869565
"59732"	"Contig200969"	118	118	"+"	1.32625901889584e-06	7.85057824921934e-05	-27.5178364028538
"59817"	"Contig20119"	10025	10025	"+"	1.02272528878141e-15	3.03413640288202e-13	-50.6696428571429
"59835"	"Contig20120"	1501	1501	"+"	3.91709896775259e-17	1.40118314760813e-14	55.8014755197854
"59840"	"Contig20120"	3982	3982	"+"	2.55323736214947e-10	3.32356223288918e-08	-42.3273273273273
"59860"	"Contig20120"	9633	9633	"+"	8.19682983782066e-16	2.47431511092941e-13	37.6010101010101
"59880"	"Contig20123"	8572	8572	"+"	8.49298981638827e-07	5.25618104918132e-05	-30.9871910984603
"59888"	"Contig20123"	8731	8731	"+"	2.86420295704423e-08	2.50837296911694e-06	25.1058201058201
"60149"	"Contig20156"	5242	5242	"+"	1.5601071269448e-05	0.000692199310952583	35.0612818967249
"60165"	"Contig201572"	3401	3401	"+"	4.35374120766311e-06	0.000226981314150589	31.8108974358974
"60214"	"Contig20165"	11384	11384	"+"	9.99652687576377e-11	1.40304068479564e-08	33.7009719445785
"60227"	"Contig201668"	1471	1471	"+"	1.12538884852414e-07	8.61161668888112e-06	27.2612270714737
"60238"	"Contig201669"	348	348	"+"	6.37416493574712e-05	0.00231700842887372	-27.2296544035674
"60320"	"Contig20178"	12199	12199	"+"	1.72035069396296e-14	4.20312404683219e-12	-36.4864864864865
"60325"	"Contig20178"	12270	12270	"+"	1.07649307765919e-13	2.34863770385569e-11	33.7280701754386
"60380"	"Contig20179"	573	573	"+"	1.0248994883847e-12	1.94427380716603e-10	-40.7886231415643
"60397"	"Contig20179"	984	984	"+"	1.14628329532125e-07	8.74935799332783e-06	40.5972558514931
"60400"	"Contig20179"	1378	1378	"+"	1.54958209548331e-05	0.000688210213181169	37.7450980392157
"60406"	"Contig20179"	1902	1902	"+"	1.79814080223762e-12	3.30297992160766e-10	-40.8429118773946
"60411"	"Contig20179"	1965	1965	"+"	4.74500122548716e-08	3.97247814957468e-06	-28.2714190093708
"60466"	"Contig20179"	12526	12526	"+"	3.62309019524668e-05	0.00143172452494543	-26.4326812428078
"60740"	"Contig20210"	19631	19631	"+"	2.23351593762224e-09	2.45679959459699e-07	54.1062801932367
"60745"	"Contig20212"	26962	26962	"+"	1.26723973943885e-09	1.45381760466637e-07	-50.2741228070175
"60806"	"Contig20225"	8549	8549	"+"	1.14717121398168e-08	1.09068213991059e-06	37.2177055103884
"60833"	"Contig20225"	12468	12468	"+"	1.24812492977628e-10	1.71528308580571e-08	27.1396112092906
"60889"	"Contig20226"	9300	9300	"+"	5.22905001549717e-10	6.43030294347345e-08	42.7257525083612
"60892"	"Contig20226"	9361	9361	"+"	1.67377451568358e-10	2.23985981706032e-08	45.3502617217953
"60915"	"Contig202302"	3634	3634	"+"	7.93531683003692e-10	9.41386431461671e-08	-30.1825396825397
"61075"	"Contig202555"	7242	7242	"+"	1.90706080794451e-13	4.04274896960507e-11	39.9107656879678
"61182"	"Contig20265"	10491	10491	"+"	1.81378162268257e-05	0.000790520464518475	-26.9352847822254
"61218"	"Contig20267"	667	667	"+"	6.34982555430037e-07	4.05070507859374e-05	32.2408536585366
"61241"	"Contig202732"	31	31	"+"	6.18887035087406e-13	1.2122823995621e-10	-31.6831683168317
"61243"	"Contig202732"	47	47	"+"	1.48293403710181e-22	9.50280222842027e-20	-56.2068965517241
"61246"	"Contig202732"	58	58	"+"	9.81199714512968e-10	1.14499062719908e-07	-42.1931589537223
"61247"	"Contig202732"	91	91	"+"	8.76591915417062e-10	1.03150768136477e-07	46.3030303030303
"61253"	"Contig20278"	6010	6010	"+"	6.25699774643959e-07	4.00497493870579e-05	25.7692307692308
"61365"	"Contig202989"	2427	2427	"+"	1.56702995893701e-05	0.00069499590812442	28.5164835164835
"61387"	"Contig20301"	7357	7357	"+"	1.01754638827327e-13	2.22870281818902e-11	-53.6231884057971
"61390"	"Contig20302"	2158	2158	"+"	4.68145890782294e-08	3.92807850330299e-06	-34.0290955091714
"61404"	"Contig20303"	2282	2282	"+"	5.09556283621613e-06	0.00026021224630038	-26.3703499839457
"61411"	"Contig20303"	2416	2416	"+"	1.23313060579131e-07	9.31216214383857e-06	-27.707873541804
"61490"	"Contig20326"	6075	6075	"+"	4.46843525817143e-15	1.1888465370457e-12	38.834057112778
"61634"	"Contig20370"	19773	19773	"+"	3.16468381120124e-07	2.17926713104513e-05	36.9444444444444
"61635"	"Contig20370"	19780	19780	"+"	4.61608781793467e-08	3.87757942926842e-06	28.7067395264117
"61763"	"Contig204028"	1150	1150	"+"	0.000164657928526401	0.00511993699949915	26.867816091954
"61804"	"Contig2041"	665	665	"+"	2.16413533485952e-09	2.38633477013066e-07	-26.0882528324389
"61859"	"Contig204264"	6287	6287	"+"	0.00021546237191842	0.00638106487481733	29.3333333333333
"61869"	"Contig204264"	6576	6576	"+"	1.52662934147815e-06	8.8796220646815e-05	-25.2525252525253
"61984"	"Contig20453"	37112	37112	"+"	2.04873006797099e-07	1.47463722939648e-05	32.0337197049526
"62109"	"Contig20472"	21044	21044	"+"	5.98500415509657e-11	8.75058319967362e-09	-28.7400076132471
"62125"	"Contig20472"	24067	24067	"+"	2.4473412596631e-09	2.66974218224661e-07	-33.8888888888889
"62280"	"Contig20498"	9468	9468	"+"	5.48290815831956e-10	6.69057380697678e-08	-32.9948364888124
"62297"	"Contig20498"	10674	10674	"+"	1.81568068998206e-07	1.32302716396282e-05	27.802294792586
"62342"	"Contig205023"	4689	4689	"+"	3.71307733561619e-06	0.000196921987946254	34.1145833333333
"62416"	"Contig2051"	12202	12202	"+"	1.04546739139799e-18	4.43254058992011e-16	-45.4954954954955
"62423"	"Contig2051"	12264	12264	"+"	6.57650090407105e-09	6.57602585903983e-07	-40.9401709401709
"62433"	"Contig205214"	406	406	"+"	4.86485005130887e-06	0.000249738394623431	35.297619047619
"62441"	"Contig205214"	561	561	"+"	3.76129636414503e-05	0.00147766304760563	29.915698336751
